NO_OF_FRAMES	309
NO_OF_CAMERAS	23
NO_OF_MARKERS	18
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 11:28:38	8412.93676671
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	18 X	18 Y	18 Z	
4382	24.47486	1233.227	-4367.247	7855.061	1191.246	-4369.917	7824.467	1165.626	-4354.561	7851.417	1141.315	-4319.464	7884.565	1090.895	-4333.325	7862.009	1086.980	-4384.704	7850.671	1127.033	-4434.377	7840.883	1167.746	-4478.945	7818.243	1192.365	-4528.388	7808.447	1178.028	-4579.117	7804.758	1119.647	-4612.082	7786.175	1070.575	-4640.508	7752.880	1030.557	-4684.208	7725.287	991.895	-4737.650	7698.835	953.139	-4784.425	7676.405	895.142	-4829.251	7653.887	838.581	-4869.781	7625.725	762.212	-4931.555	7590.060
4383	24.48045	1244.070	-4365.288	7845.446	1198.558	-4368.964	7805.144	1173.600	-4353.785	7833.728	1148.391	-4316.004	7863.539	1097.858	-4326.366	7841.445	1091.217	-4377.689	7831.544	1130.682	-4428.606	7823.949	1166.822	-4472.438	7796.557	1197.637	-4521.706	7790.698	1189.732	-4573.811	7784.824	1134.088	-4608.090	7768.857	1080.007	-4635.846	7737.254	1038.138	-4677.677	7709.537	998.259	-4730.114	7682.820	959.528	-4776.786	7660.042	902.171	-4821.975	7636.459	846.370	-4863.049	7607.576	771.657	-4926.771	7570.145
4384	24.48603	1251.165	-4362.946	7826.075	1205.852	-4367.936	7785.415	1174.779	-4349.870	7801.986	1150.468	-4313.081	7826.909	1105.609	-4319.285	7821.671	1101.706	-4371.520	7818.977	1134.336	-4422.720	7806.602	1170.026	-4466.780	7779.683	1202.820	-4515.156	7773.268	1199.867	-4568.236	7765.394	1141.438	-4605.122	7752.945	1089.667	-4631.352	7721.444	1045.994	-4671.176	7693.599	1004.715	-4722.506	7666.717	966.175	-4769.150	7643.418	909.328	-4814.654	7619.007	854.245	-4856.219	7589.476	780.754	-4921.315	7552.279
4385	24.49162	1254.808	-4362.816	7798.511	1213.149	-4366.909	7765.514	1182.134	-4348.957	7782.861	1153.202	-4310.503	7790.451	1113.616	-4312.143	7801.553	1100.634	-4363.266	7792.940	1137.710	-4416.595	7788.606	1178.654	-4462.314	7767.923	1207.663	-4508.748	7755.876	1209.402	-4562.215	7745.931	1152.541	-4601.994	7735.739	1099.391	-4626.999	7705.329	1054.083	-4664.813	7677.482	1011.231	-4714.825	7650.512	972.881	-4761.365	7626.752	916.783	-4807.954	7600.443	862.128	-4849.239	7571.366	789.626	-4915.420	7534.156
4386	24.49721	1258.520	-4362.814	7770.930	1220.432	-4365.861	7745.420	1195.326	-4350.287	7777.042	1162.250	-4308.081	7769.940	1121.807	-4305.215	7780.695	1111.320	-4356.723	7779.613	1141.062	-4410.453	7770.403	1198.634	-4458.112	7749.667	1212.134	-4502.393	7738.371	1218.530	-4556.034	7726.160	1163.842	-4599.019	7718.063	1109.229	-4622.486	7689.066	1062.387	-4658.563	7661.176	1017.887	-4707.093	7634.118	979.670	-4753.543	7609.945	924.233	-4800.559	7582.779	870.116	-4842.198	7553.245	798.513	-4909.088	7515.965
4387	24.50279	1265.820	-4360.856	7751.507	1227.680	-4364.771	7725.107	1201.810	-4351.840	7759.528	1170.007	-4305.514	7748.352	1130.288	-4298.672	7759.415	1116.014	-4348.979	7763.264	1144.517	-4404.199	7751.979	1215.944	-4454.163	7732.712	1216.068	-4496.236	7720.558	1227.055	-4549.574	7706.291	1175.224	-4596.039	7700.028	1119.086	-4618.488	7672.572	1070.891	-4652.414	7644.642	1025.001	-4699.802	7616.214	986.578	-4745.564	7593.105	931.767	-4793.144	7565.114	878.168	-4835.073	7535.107	807.221	-4902.394	7497.492
4388	24.50838	1272.999	-4359.838	7732.015	1234.901	-4363.744	7704.573	1209.223	-4349.820	7739.828	1178.304	-4303.297	7727.042	1138.930	-4292.370	7737.649	1121.831	-4341.300	7743.296	1147.890	-4397.739	7733.140	1230.209	-4450.202	7716.454	1219.586	-4490.067	7702.421	1235.206	-4542.966	7686.248	1186.648	-4592.916	7681.424	1129.102	-4614.718	7655.691	1079.589	-4646.383	7627.952	1032.165	-4692.125	7599.094	993.561	-4737.501	7576.046	939.503	-4785.623	7547.306	886.281	-4827.986	7516.961	815.980	-4895.059	7478.994
4389	24.51397	1280.127	-4358.737	7712.238	1242.980	-4363.813	7686.640	1216.746	-4347.778	7719.997	1186.554	-4301.309	7705.459	1147.861	-4286.405	7715.730	1127.866	-4333.600	7723.009	1151.640	-4391.209	7714.197	1241.052	-4445.966	7700.291	1222.728	-4484.015	7684.040	1242.862	-4536.284	7666.148	1198.054	-4589.417	7662.326	1139.734	-4611.405	7638.258	1088.465	-4640.525	7611.120	1039.409	-4684.435	7581.967	1000.466	-4729.292	7558.956	947.243	-4778.028	7529.535	894.444	-4820.783	7498.916	824.586	-4888.311	7460.125
4390	24.51955	1291.186	-4359.143	7704.301	1250.269	-4362.906	7665.823	1227.471	-4346.007	7705.402	1194.846	-4299.271	7683.862	1156.935	-4280.960	7693.302	1134.182	-4325.934	7702.446	1155.454	-4384.616	7694.921	1248.095	-4441.191	7683.621	1225.603	-4478.030	7665.434	1249.885	-4529.503	7646.103	1209.386	-4585.504	7642.688	1150.579	-4608.352	7620.471	1097.504	-4634.970	7594.048	1046.966	-4676.774	7564.575	1007.402	-4720.910	7541.716	955.123	-4770.411	7511.364	902.682	-4813.509	7480.798	833.194	-4880.897	7441.294
4391	24.52514	1301.595	-4357.002	7693.348	1257.638	-4361.960	7644.620	1231.356	-4345.400	7677.788	1203.208	-4297.479	7662.074	1166.191	-4276.073	7670.739	1140.656	-4318.295	7681.549	1159.376	-4377.955	7675.490	1250.964	-4435.614	7665.839	1228.555	-4472.355	7647.081	1255.833	-4522.784	7626.139	1220.477	-4581.067	7622.379	1161.532	-4605.438	7602.327	1106.815	-4629.617	7576.722	1054.423	-4669.233	7547.743	1014.228	-4712.626	7524.413	963.018	-4762.636	7493.213	910.970	-4806.175	7462.642	841.722	-4873.454	7422.322
4392	24.53073	1309.193	-4354.382	7673.375	1265.124	-4361.070	7623.196	1233.536	-4342.102	7641.260	1211.638	-4295.708	7640.333	1175.540	-4271.598	7647.946	1147.268	-4310.817	7660.162	1163.371	-4371.320	7655.627	1238.678	-4427.611	7651.139	1231.454	-4466.691	7628.540	1261.277	-4515.986	7606.309	1231.256	-4576.058	7601.544	1172.604	-4602.638	7583.982	1116.424	-4624.560	7559.107	1062.150	-4661.711	7530.777	1021.242	-4704.214	7506.814	970.973	-4754.701	7474.852	919.331	-4798.779	7444.276	850.418	-4865.769	7403.354
4393	24.53631	1316.203	-4355.995	7652.904	1272.803	-4360.132	7601.417	1241.271	-4341.383	7619.937	1221.782	-4293.587	7613.268	1184.885	-4269.385	7622.959	1154.169	-4303.397	7638.567	1167.679	-4364.539	7635.792	1221.128	-4418.961	7636.583	1233.277	-4460.822	7608.502	1266.746	-4509.276	7586.326	1241.580	-4570.514	7580.336	1183.732	-4599.978	7565.333	1126.321	-4619.782	7541.207	1069.767	-4653.859	7515.208	1028.371	-4695.815	7489.309	979.019	-4746.648	7456.519	927.754	-4791.153	7425.830	859.155	-4858.022	7384.473
4394	24.54190	1323.218	-4359.018	7632.356	1280.779	-4359.237	7579.462	1249.133	-4341.006	7598.468	1230.179	-4292.441	7591.506	1194.317	-4265.880	7599.975	1161.291	-4296.053	7616.646	1172.134	-4357.638	7615.578	1208.203	-4411.444	7619.235	1234.800	-4454.826	7587.822	1271.659	-4502.518	7566.388	1251.460	-4564.533	7558.817	1195.001	-4597.240	7546.382	1136.509	-4615.323	7523.046	1078.243	-4646.648	7497.607	1035.703	-4687.428	7471.723	987.001	-4738.582	7438.112	936.244	-4783.392	7407.206	867.864	-4850.316	7365.683
4395	24.54749	1330.828	-4360.633	7612.152	1289.137	-4358.435	7557.751	1257.170	-4340.718	7576.977	1238.512	-4291.674	7569.813	1202.478	-4264.684	7573.922	1165.561	-4290.774	7587.258	1176.308	-4351.646	7599.829	1209.794	-4406.838	7596.158	1236.795	-4448.779	7567.354	1275.933	-4495.699	7546.240	1261.683	-4558.920	7533.974	1206.749	-4594.410	7526.830	1146.976	-4611.130	7504.671	1087.174	-4639.590	7479.665	1043.137	-4679.071	7454.071	995.069	-4730.271	7419.654	944.900	-4775.400	7388.619	876.707	-4841.979	7346.919
4396	24.55307	1339.625	-4358.019	7592.714	1297.661	-4357.157	7535.175	1265.293	-4340.803	7555.325	1245.056	-4291.863	7553.105	1216.042	-4261.280	7560.347	1173.369	-4284.036	7565.232	1181.068	-4344.566	7579.045	1213.101	-4400.764	7576.357	1240.037	-4442.760	7547.953	1279.861	-4488.870	7525.887	1270.492	-4552.216	7512.294	1218.657	-4591.312	7506.778	1157.636	-4607.239	7486.280	1096.459	-4632.694	7461.608	1050.786	-4670.599	7436.378	1003.063	-4721.775	7401.246	953.612	-4767.106	7369.765	885.699	-4834.412	7328.092
4397	24.55866	1348.574	-4355.293	7572.978	1306.574	-4355.994	7512.819	1273.723	-4341.042	7533.837	1254.726	-4291.513	7526.594	1224.448	-4258.749	7533.509	1184.727	-4274.648	7550.739	1185.891	-4337.343	7557.910	1216.526	-4394.379	7556.329	1243.262	-4436.624	7528.065	1284.659	-4482.090	7505.293	1278.904	-4545.174	7490.443	1230.271	-4587.914	7486.596	1168.502	-4603.563	7467.794	1106.027	-4625.941	7443.388	1058.782	-4662.173	7418.637	1011.329	-4713.003	7383.000	962.389	-4758.626	7350.999	894.836	-4826.047	7309.302
4398	24.56425	1357.667	-4352.515	7553.019	1315.752	-4354.831	7490.473	1282.343	-4341.470	7512.450	1262.590	-4291.949	7505.118	1231.472	-4256.751	7502.958	1190.218	-4270.736	7520.546	1190.823	-4330.038	7536.656	1221.458	-4386.582	7539.432	1246.419	-4430.483	7507.883	1289.157	-4475.246	7484.598	1286.822	-4537.947	7468.362	1241.922	-4584.225	7466.300	1179.559	-4599.973	7449.183	1116.018	-4619.344	7425.133	1067.190	-4653.674	7400.789	1019.664	-4704.135	7364.639	971.288	-4749.824	7332.032	904.239	-4817.591	7290.382
4399	24.56983	1366.688	-4349.616	7532.711	1324.967	-4353.525	7467.909	1291.122	-4342.010	7491.070	1270.393	-4292.666	7483.675	1240.890	-4254.944	7478.247	1199.305	-4264.366	7497.843	1195.930	-4322.488	7515.244	1224.702	-4380.004	7518.037	1249.557	-4424.209	7487.218	1293.383	-4468.523	7463.683	1294.279	-4530.520	7446.085	1253.546	-4580.211	7445.932	1190.914	-4596.543	7430.333	1126.402	-4612.933	7406.662	1075.752	-4645.128	7382.936	1028.073	-4695.177	7346.355	980.175	-4740.894	7313.071	913.541	-4808.827	7271.125
4400	24.57542	1375.767	-4346.713	7512.238	1334.230	-4352.217	7445.274	1300.117	-4342.464	7469.854	1278.157	-4293.512	7462.093	1253.309	-4255.017	7457.721	1208.844	-4258.252	7474.970	1201.226	-4314.765	7493.552	1228.117	-4373.341	7496.793	1252.654	-4417.830	7466.229	1297.176	-4461.779	7442.444	1301.341	-4522.961	7423.695	1265.137	-4575.806	7425.184	1202.433	-4593.215	7411.290	1137.114	-4606.764	7388.082	1084.789	-4636.723	7364.916	1036.827	-4686.088	7328.092	989.179	-4731.676	7294.197	923.045	-4799.446	7251.952
4401	24.58101	1384.785	-4343.804	7491.519	1351.055	-4351.329	7424.318	1309.252	-4342.899	7448.370	1285.826	-4294.454	7440.184	1262.657	-4254.805	7433.573	1218.742	-4252.443	7451.801	1206.256	-4306.568	7470.729	1230.379	-4367.534	7472.115	1255.674	-4411.413	7444.844	1300.524	-4454.995	7420.932	1308.006	-4515.327	7401.285	1276.590	-4570.756	7404.045	1214.058	-4590.121	7392.078	1151.485	-4600.223	7367.672	1094.182	-4628.082	7346.991	1045.643	-4676.927	7309.790	998.342	-4722.317	7275.365	932.328	-4789.737	7232.208
4402	24.58659	1393.772	-4340.832	7470.634	1370.296	-4350.550	7403.800	1318.583	-4343.355	7426.795	1293.577	-4295.209	7418.007	1271.921	-4254.969	7409.687	1228.952	-4247.028	7428.247	1212.083	-4298.593	7448.538	1233.892	-4360.514	7449.978	1258.675	-4404.941	7423.197	1303.616	-4448.343	7399.284	1314.228	-4507.596	7378.695	1287.884	-4565.249	7382.205	1225.887	-4587.304	7372.756	1162.714	-4594.568	7348.724	1103.723	-4618.961	7329.740	1054.733	-4667.770	7291.427	1007.666	-4712.908	7256.509	941.508	-4779.601	7212.211
4403	24.59218	1386.808	-4349.571	7382.482	NA	NA	NA	1327.976	-4343.669	7404.766	1301.659	-4296.021	7395.668	1281.110	-4255.439	7386.041	1239.351	-4241.995	7404.333	1218.084	-4290.474	7425.850	1237.609	-4353.396	7427.707	1261.618	-4398.348	7401.130	1306.491	-4441.673	7377.572	1320.157	-4499.891	7356.132	1298.981	-4559.368	7359.824	1237.881	-4584.500	7353.365	1174.180	-4589.204	7329.532	1114.009	-4610.583	7311.153	1064.177	-4658.532	7273.027	1017.020	-4703.326	7237.679	950.606	-4768.721	7192.118
4404	24.59777	1395.448	-4348.083	7359.125	NA	NA	NA	1337.422	-4343.991	7382.543	1310.763	-4297.458	7375.296	1290.094	-4255.980	7362.357	1249.887	-4237.563	7380.020	1224.415	-4282.532	7402.893	1241.415	-4346.167	7405.083	1264.619	-4391.636	7378.780	1309.453	-4434.976	7355.542	1325.661	-4492.140	7333.466	1309.866	-4553.137	7336.933	1249.974	-4581.587	7333.837	1185.781	-4584.239	7310.175	1124.641	-4602.231	7292.398	1073.760	-4649.344	7254.650	1026.543	-4693.794	7218.794	959.310	-4757.378	7172.121
4405	24.60335	1403.977	-4346.643	7335.728	NA	NA	NA	1346.902	-4344.325	7359.939	1319.106	-4298.191	7352.586	1301.179	-4256.540	7341.450	1260.478	-4233.529	7355.286	1230.988	-4274.417	7379.423	1244.435	-4338.142	7381.365	1267.747	-4384.825	7356.383	1312.202	-4428.285	7333.514	1330.749	-4484.468	7310.804	1320.314	-4546.522	7313.364	1262.186	-4578.540	7314.166	1197.489	-4579.724	7290.741	1135.484	-4593.590	7273.470	1083.631	-4640.227	7236.008	1036.254	-4684.230	7199.947	967.911	-4745.433	7152.069
4406	24.60894	1413.258	-4345.171	7312.360	NA	NA	NA	1356.387	-4344.576	7336.982	1327.380	-4299.008	7329.780	1310.039	-4257.104	7318.086	1271.145	-4229.780	7330.246	1238.205	-4266.328	7351.896	1249.200	-4330.514	7358.982	1270.961	-4377.827	7333.696	1315.056	-4421.573	7311.308	1335.550	-4476.947	7288.082	1330.214	-4539.537	7289.185	1274.592	-4575.145	7293.980	1209.215	-4575.597	7271.356	1146.867	-4585.559	7254.160	1093.688	-4630.971	7217.521	1046.086	-4674.595	7181.236	976.429	-4733.550	7132.224
4407	24.61453	1422.162	-4343.599	7288.816	NA	NA	NA	1365.752	-4344.833	7313.695	1334.334	-4299.801	7305.171	1318.709	-4257.734	7294.592	1281.746	-4226.336	7304.606	1242.328	-4258.384	7322.619	1252.924	-4322.868	7334.360	1274.294	-4370.687	7310.836	1317.716	-4414.903	7288.987	1339.993	-4469.481	7265.239	1340.575	-4532.733	7262.028	1287.201	-4571.337	7273.241	1221.115	-4571.684	7251.946	1158.525	-4577.731	7234.683	1103.988	-4621.747	7198.776	1055.998	-4664.990	7162.570	985.107	-4721.216	7112.973
4408	24.62011	1431.324	-4341.755	7264.998	NA	NA	NA	1375.105	-4344.997	7290.228	1342.704	-4300.414	7282.136	1327.184	-4258.253	7270.805	1293.516	-4223.737	7280.214	1250.063	-4250.508	7298.243	1257.516	-4314.901	7310.374	1277.810	-4363.496	7287.835	1320.574	-4408.211	7266.394	1344.356	-4462.054	7242.453	1349.499	-4525.083	7237.666	1299.960	-4567.216	7251.633	1231.091	-4568.523	7233.939	1170.563	-4570.182	7215.013	1114.455	-4612.372	7179.928	1065.984	-4655.331	7143.918	993.934	-4708.170	7095.164
4409	24.62570	1441.121	-4339.894	7241.214	NA	NA	NA	1384.316	-4344.995	7266.469	1347.285	-4299.360	7253.515	1335.408	-4258.795	7246.701	1304.189	-4220.830	7253.855	1258.169	-4242.628	7273.335	1264.300	-4307.724	7285.438	1281.532	-4356.084	7264.667	1323.391	-4401.338	7243.855	1348.598	-4454.633	7219.588	1357.896	-4517.247	7213.307	1312.789	-4562.792	7229.371	1243.285	-4565.143	7214.521	1182.822	-4562.932	7195.207	1125.182	-4602.892	7161.000	1075.985	-4645.397	7125.489	1002.727	-4695.991	7076.049
4410	24.63128	1450.883	-4337.884	7217.198	NA	NA	NA	1393.474	-4344.952	7242.292	1355.749	-4299.701	7230.301	1342.759	-4258.713	7221.293	1314.819	-4218.246	7227.234	1266.684	-4235.045	7247.918	1267.380	-4298.546	7261.583	1285.488	-4348.588	7241.365	1326.557	-4394.418	7221.098	1352.974	-4447.333	7196.786	1365.966	-4509.260	7189.022	1325.642	-4558.128	7206.522	1255.635	-4561.891	7194.904	1195.394	-4556.100	7175.352	1136.071	-4593.341	7141.816	1085.918	-4635.345	7107.013	1011.836	-4683.998	7057.365
4411	24.63687	1460.182	-4336.081	7193.396	NA	NA	NA	1402.569	-4344.634	7218.094	1373.970	-4302.175	7212.653	1351.404	-4259.605	7198.716	1325.408	-4216.175	7200.684	1275.679	-4227.546	7222.061	1273.163	-4290.517	7237.213	1292.799	-4341.696	7221.328	1329.942	-4387.388	7198.133	1357.456	-4439.908	7174.102	1373.630	-4501.196	7164.729	1338.594	-4553.138	7183.668	1268.181	-4558.662	7174.965	1208.275	-4549.638	7155.316	1147.240	-4583.760	7122.615	1095.942	-4625.161	7088.500	1021.208	-4672.031	7040.303
4412	24.64246	1470.113	-4334.163	7169.296	NA	NA	NA	1411.471	-4344.215	7193.540	1382.259	-4302.330	7189.200	1359.490	-4259.666	7174.844	1335.840	-4214.553	7174.145	1285.216	-4220.281	7196.042	1277.981	-4281.882	7210.474	1297.625	-4334.063	7197.962	1333.460	-4380.291	7175.041	1361.916	-4432.569	7151.241	1380.916	-4493.091	7140.351	1351.389	-4548.248	7160.104	1280.811	-4555.746	7155.939	1221.329	-4543.639	7135.125	1158.550	-4574.122	7103.233	1106.007	-4614.764	7070.027	1030.372	-4660.432	7022.410
4413	24.64804	1478.677	-4332.017	7144.864	1458.087	-4336.960	7161.118	1421.045	-4344.058	7171.537	1390.657	-4301.873	7164.478	1367.550	-4259.645	7150.812	1347.564	-4213.591	7149.338	1298.060	-4212.390	7173.483	1283.616	-4273.465	7183.729	1302.419	-4326.343	7174.152	1336.990	-4373.302	7151.743	1366.381	-4425.273	7128.270	1387.892	-4485.066	7115.958	1363.872	-4542.894	7135.668	1293.733	-4552.668	7135.305	1234.619	-4538.048	7114.778	1169.973	-4564.327	7083.886	1116.155	-4604.124	7051.583	1039.642	-4648.670	7004.883
4414	24.65363	1487.666	-4329.989	7120.415	1466.459	-4334.952	7136.157	1428.907	-4342.904	7144.340	1398.718	-4301.395	7140.726	1375.679	-4259.414	7126.762	1357.607	-4212.466	7123.099	1308.192	-4205.717	7146.496	1289.740	-4264.908	7157.145	1307.901	-4318.877	7150.759	1340.489	-4366.252	7128.245	1370.949	-4417.969	7105.342	1394.617	-4477.130	7091.640	1375.985	-4537.163	7110.523	1306.956	-4549.699	7114.027	1246.396	-4533.329	7097.100	1181.822	-4554.945	7064.637	1126.361	-4593.294	7033.116	1048.653	-4636.670	6987.665
4415	24.65922	1496.424	-4328.199	7095.803	1474.842	-4333.128	7111.714	1437.438	-4341.987	7119.634	1400.500	-4300.940	7116.041	1383.793	-4258.952	7102.566	1367.357	-4211.257	7096.950	1319.774	-4201.236	7119.996	1296.290	-4256.191	7130.581	1312.280	-4310.600	7124.987	1344.349	-4359.096	7104.746	1375.642	-4410.710	7082.291	1401.203	-4469.243	7067.493	1387.629	-4530.954	7084.972	1320.164	-4546.877	7092.441	1260.152	-4528.031	7076.400	1193.824	-4544.960	7046.078	1136.759	-4582.377	7014.641	1057.717	-4624.324	6970.384
4416	24.66480	1504.857	-4326.306	7071.067	1485.884	-4328.819	7087.927	1447.279	-4341.021	7102.889	1408.520	-4300.223	7092.018	1391.949	-4258.298	7078.121	1376.697	-4210.208	7070.462	1330.346	-4195.069	7092.483	1303.188	-4247.515	7103.625	1317.236	-4302.661	7099.428	1348.166	-4351.628	7080.971	1380.684	-4403.643	7059.412	1407.443	-4461.509	7043.434	1398.708	-4524.677	7058.582	1333.539	-4544.250	7070.430	1273.972	-4523.042	7055.418	1206.542	-4535.980	7026.417	1147.438	-4571.035	6996.340	1067.075	-4611.646	6953.284
4417	24.67039	1512.461	-4324.001	7045.760	1497.675	-4323.638	7064.151	1455.418	-4339.804	7076.873	1412.793	-4297.990	7064.242	1402.751	-4257.884	7052.769	1385.819	-4209.161	7043.995	1341.282	-4189.172	7064.962	1310.415	-4238.765	7076.444	1321.547	-4295.580	7076.775	1352.405	-4344.075	7056.763	1385.791	-4396.712	7036.356	1413.568	-4453.953	7019.428	1409.190	-4517.600	7032.017	1347.000	-4541.862	7048.154	1287.895	-4518.410	7034.271	1219.422	-4527.238	7007.611	1158.359	-4559.696	6978.582	1076.567	-4598.427	6936.458
4418	24.67598	1520.510	-4322.245	7021.129	1508.303	-4319.195	7039.741	1463.196	-4341.183	7053.919	1420.972	-4296.922	7039.709	1410.882	-4256.906	7027.972	1394.996	-4207.913	7017.701	1352.117	-4183.406	7037.160	1317.911	-4229.985	7049.248	1327.321	-4287.246	7050.678	1353.923	-4339.665	7036.015	1390.807	-4389.744	7013.066	1419.718	-4446.437	6995.612	1419.700	-4511.037	7000.525	1360.526	-4539.417	7025.380	1301.834	-4514.027	7012.571	1232.734	-4518.546	6987.875	1169.724	-4548.841	6960.535	1086.143	-4584.705	6919.689
4419	24.68156	1528.079	-4319.905	6995.668	1515.857	-4317.103	7014.055	1471.668	-4338.480	7029.604	1429.157	-4295.681	7014.813	1419.138	-4255.695	7002.918	1404.092	-4206.754	6991.415	1362.619	-4177.932	7010.015	1325.761	-4221.176	7022.062	1333.533	-4278.700	7024.605	1359.595	-4331.743	7011.458	1395.981	-4382.674	6989.677	1425.809	-4438.965	6972.129	1429.416	-4503.611	6973.992	1374.216	-4536.718	7002.182	1315.842	-4510.173	6990.595	1246.480	-4509.907	6968.020	1181.637	-4538.010	6942.479	1096.023	-4570.526	6903.381
4420	24.68715	1535.832	-4317.369	6970.102	1523.694	-4314.769	6988.619	1480.047	-4335.844	7005.237	1437.271	-4294.670	6989.712	1427.367	-4254.348	6977.632	1413.289	-4205.397	6965.244	1373.668	-4172.582	6981.746	1334.429	-4212.649	6992.972	1340.028	-4270.139	6998.269	1365.693	-4323.672	6986.289	1401.570	-4375.456	6966.499	1432.024	-4431.534	6948.743	1438.807	-4496.010	6947.557	1388.387	-4533.534	6979.855	1329.727	-4506.896	6968.471	1260.431	-4501.406	6947.837	1193.842	-4527.371	6924.513	1106.288	-4556.148	6887.085
4421	24.69274	1543.646	-4314.664	6944.480	1531.578	-4312.318	6963.039	1489.339	-4332.325	6986.759	1445.388	-4293.374	6964.572	1435.689	-4253.007	6952.140	1422.333	-4204.045	6938.966	1384.780	-4167.529	6953.369	1342.752	-4203.904	6965.686	1346.796	-4261.476	6971.742	1371.934	-4315.459	6961.313	1407.308	-4368.040	6943.002	1438.258	-4424.086	6925.549	1447.843	-4488.378	6921.164	1402.765	-4529.212	6957.375	1343.314	-4504.214	6946.337	1273.012	-4493.842	6929.717	1206.372	-4516.849	6906.448	1116.874	-4541.870	6871.109
4422	24.69832	1551.265	-4311.975	6918.615	1539.220	-4309.567	6937.077	1498.124	-4328.791	6962.634	1456.508	-4293.358	6943.188	1444.163	-4251.600	6926.535	1431.255	-4202.678	6912.640	1395.946	-4162.808	6924.763	1351.428	-4195.162	6938.105	1353.807	-4252.762	6945.144	1378.510	-4307.148	6935.801	1413.282	-4360.496	6919.393	1444.545	-4416.561	6902.310	1456.717	-4480.511	6895.058	1415.926	-4525.923	6931.002	1356.553	-4502.112	6924.105	1287.336	-4485.821	6908.923	1219.076	-4506.320	6888.955	1127.917	-4527.867	6855.646
4423	24.70391	1559.064	-4308.996	6892.583	1547.041	-4306.848	6911.093	1507.122	-4325.305	6938.438	1461.779	-4290.813	6913.204	1452.566	-4250.132	6900.756	1440.132	-4201.278	6886.313	1407.209	-4158.389	6895.962	1360.297	-4186.521	6910.254	1361.068	-4243.982	6918.428	1385.279	-4298.703	6910.135	1419.529	-4352.769	6895.538	1450.922	-4409.121	6879.100	1465.304	-4472.335	6869.266	1428.911	-4522.105	6904.109	1369.516	-4500.572	6901.701	1301.831	-4478.138	6888.035	1232.186	-4495.631	6870.587	1139.255	-4514.349	6840.710
4424	24.70950	1567.117	-4305.471	6866.292	1555.148	-4303.773	6885.319	NA	NA	NA	1470.929	-4291.604	6892.414	1465.101	-4249.540	6876.789	1448.951	-4199.805	6859.891	1418.559	-4154.030	6866.525	1369.564	-4177.914	6882.126	1368.612	-4235.168	6891.699	1392.154	-4290.288	6884.493	1426.449	-4345.363	6872.468	1457.418	-4401.671	6855.849	1473.817	-4464.181	6843.908	1440.807	-4519.188	6868.945	1382.318	-4499.551	6878.905	1316.401	-4470.826	6866.956	1245.614	-4484.965	6851.948	1150.920	-4501.446	6826.159
4425	24.71508	1575.097	-4302.133	6840.042	1563.315	-4300.522	6858.902	NA	NA	NA	1479.275	-4290.209	6866.352	1473.464	-4248.042	6850.695	1457.636	-4198.368	6833.414	1430.043	-4149.997	6836.828	1379.176	-4169.455	6853.830	1376.384	-4226.334	6864.722	1399.277	-4281.800	6858.657	1433.141	-4337.379	6848.110	1464.092	-4393.958	6832.684	1482.169	-4455.838	6818.646	1453.362	-4514.293	6840.696	1396.886	-4497.417	6860.585	1331.083	-4464.169	6845.748	1259.272	-4474.409	6833.210	1162.780	-4488.967	6811.945
4426	24.72067	1582.926	-4298.522	6813.353	1571.297	-4297.188	6832.096	NA	NA	NA	1487.736	-4288.769	6840.172	1481.562	-4246.573	6824.770	1466.455	-4196.888	6806.796	1441.152	-4146.692	6806.792	1389.095	-4161.113	6825.403	1384.318	-4217.551	6837.474	1406.608	-4273.266	6832.918	1441.203	-4327.241	6819.729	1470.919	-4386.294	6809.292	1490.326	-4447.575	6793.624	1465.676	-4508.898	6812.527	1409.495	-4496.717	6835.763	1345.790	-4458.113	6824.442	1273.172	-4464.103	6814.297	1175.391	-4476.608	6797.719
4427	24.72626	1591.023	-4294.668	6786.282	1579.524	-4293.542	6805.325	NA	NA	NA	1496.224	-4287.319	6813.890	1490.061	-4245.041	6798.609	1475.432	-4195.375	6780.343	1452.306	-4143.521	6777.084	1399.437	-4152.917	6796.816	1392.341	-4208.676	6810.147	1416.422	-4262.305	6805.227	1448.498	-4319.634	6793.992	1477.812	-4378.544	6785.722	1498.405	-4439.230	6768.756	1477.857	-4502.977	6784.168	1421.878	-4495.903	6805.713	1360.591	-4452.652	6802.918	1285.819	-4455.053	6797.878	1188.601	-4464.027	6783.618
