NO_OF_FRAMES	231
NO_OF_CAMERAS	23
NO_OF_MARKERS	11
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-19, 16:39:28	91112.72055623
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	
923	5.15084	-26.310	-4220.859	6523.529	12.850	-4297.104	6552.344	-43.276	-4320.146	6560.810	-102.432	-4309.614	6540.844	-162.383	-4305.220	6545.299	-202.513	-4361.543	6579.504	-160.183	-4422.801	6569.862	-91.956	-4464.208	6545.438	-8.885	-4524.224	6525.885	82.796	-4728.358	6603.842	111.402	-4832.555	6696.068
924	5.15642	-31.320	-4215.488	6496.927	10.984	-4291.543	6523.935	-42.869	-4317.063	6534.667	-102.249	-4307.263	6514.567	-162.380	-4301.426	6516.392	-208.105	-4353.633	6550.370	-168.438	-4416.212	6545.044	-99.478	-4457.152	6521.300	-15.288	-4515.302	6500.749	78.147	-4720.584	6573.514	104.594	-4828.419	6661.407
925	5.16201	-36.301	-4209.962	6470.052	9.036	-4286.161	6495.000	-42.326	-4313.760	6508.420	-101.951	-4304.929	6488.112	-162.158	-4297.853	6487.654	-213.127	-4342.958	6517.147	-176.769	-4409.570	6519.843	-107.122	-4450.173	6496.909	-21.841	-4506.471	6475.393	73.521	-4712.594	6542.453	98.105	-4824.379	6625.690
926	5.16760	-41.387	-4204.294	6442.964	6.892	-4280.586	6465.792	-41.685	-4310.215	6481.721	-101.615	-4302.575	6461.618	-161.799	-4294.372	6458.908	-217.628	-4334.993	6486.904	-185.117	-4402.781	6494.073	-114.938	-4443.401	6472.397	-28.677	-4497.667	6449.873	69.172	-4704.180	6511.226	91.935	-4820.367	6589.046
927	5.17318	-46.426	-4198.526	6415.479	4.548	-4274.896	6436.115	-40.913	-4306.302	6454.899	-101.239	-4300.091	6434.981	-161.322	-4290.872	6430.197	-221.345	-4327.283	6456.620	-193.478	-4395.757	6467.897	-122.934	-4436.681	6447.539	-35.556	-4489.022	6424.062	65.076	-4695.741	6479.553	86.400	-4815.761	6551.580
928	5.17877	-51.656	-4192.754	6387.706	1.955	-4269.031	6406.073	-39.995	-4302.202	6427.615	-100.768	-4297.460	6408.313	-160.632	-4287.603	6401.422	-224.603	-4319.503	6425.943	-201.784	-4388.536	6441.249	-131.116	-4430.110	6422.438	-42.727	-4480.441	6398.247	61.352	-4686.739	6447.707	81.603	-4810.880	6513.447
929	5.18436	-56.915	-4186.987	6359.888	-1.009	-4262.979	6375.630	-38.994	-4297.834	6400.119	-100.294	-4294.675	6381.526	-159.933	-4284.391	6372.766	-227.086	-4312.083	6396.531	-209.899	-4381.200	6413.924	-139.556	-4423.693	6396.977	-50.018	-4471.937	6372.122	57.889	-4677.574	6415.794	77.499	-4805.409	6474.284
930	5.18994	-62.226	-4181.292	6331.795	-4.692	-4258.959	6345.508	-37.933	-4293.087	6372.083	-99.682	-4291.783	6354.667	-159.119	-4281.199	6344.226	-228.935	-4304.652	6365.321	-217.874	-4373.470	6386.068	-148.135	-4417.557	6371.211	-57.530	-4463.662	6346.041	54.563	-4667.999	6383.252	74.188	-4798.879	6434.489
931	5.19553	-67.678	-4175.646	6303.401	-8.080	-4252.400	6314.633	-36.817	-4287.916	6343.722	-99.070	-4288.698	6327.654	-158.327	-4277.973	6315.484	-230.196	-4297.442	6333.850	-225.820	-4365.898	6359.912	-156.906	-4411.517	6345.119	-65.178	-4455.467	6319.924	51.486	-4658.090	6350.786	71.707	-4791.597	6394.394
932	5.20112	-73.287	-4170.192	6274.637	-11.526	-4245.714	6283.553	-35.746	-4282.634	6314.615	-98.354	-4285.430	6300.538	-157.465	-4274.808	6286.786	-231.057	-4290.616	6302.351	-233.322	-4357.777	6331.142	-165.907	-4405.688	6318.897	-73.052	-4447.434	6293.534	48.498	-4647.695	6318.003	70.134	-4783.321	6354.339
933	5.20670	-79.043	-4164.797	6245.857	-14.983	-4238.665	6252.453	-34.652	-4277.118	6285.056	-97.609	-4281.842	6273.203	-156.556	-4271.544	6258.147	-231.597	-4284.030	6270.555	-239.841	-4351.685	6302.861	-175.003	-4399.932	6292.262	-81.196	-4439.652	6267.028	45.708	-4637.192	6284.661	69.445	-4773.849	6313.839
934	5.21229	-84.966	-4159.594	6216.454	-18.645	-4231.479	6221.301	-33.655	-4271.333	6254.753	-96.769	-4278.060	6245.746	-155.628	-4268.180	6229.607	-231.833	-4277.832	6238.542	-246.584	-4343.261	6273.179	-184.177	-4394.189	6265.369	-89.524	-4432.158	6240.374	43.128	-4625.911	6251.349	69.803	-4763.874	6275.006
935	5.21788	-90.928	-4154.241	6186.878	-22.161	-4223.848	6189.609	-32.879	-4265.431	6224.063	-95.845	-4274.199	6217.732	-154.714	-4264.657	6200.982	-231.780	-4271.794	6206.594	-253.177	-4334.509	6242.447	-193.429	-4388.383	6238.318	-98.078	-4424.866	6213.550	40.622	-4614.347	6217.601	71.100	-4752.131	6235.058
936	5.22346	-97.039	-4149.105	6156.924	-26.238	-4216.741	6158.355	-32.107	-4259.295	6192.512	-94.782	-4270.081	6189.357	-153.794	-4261.118	6172.204	-231.535	-4266.044	6174.506	-259.283	-4325.679	6211.014	-202.738	-4382.425	6210.982	-106.862	-4417.857	6186.599	38.194	-4602.436	6183.582	73.385	-4739.674	6195.340
937	5.22905	-103.015	-4143.653	6126.891	-30.456	-4209.787	6126.775	-31.600	-4252.764	6160.653	-93.582	-4265.846	6160.610	-152.893	-4257.443	6143.551	-231.005	-4260.415	6142.390	-264.737	-4316.693	6179.137	-212.112	-4376.238	6183.240	-115.838	-4411.134	6159.307	35.925	-4590.218	6149.448	76.638	-4725.812	6155.929
938	5.23464	-109.010	-4138.312	6096.403	-34.928	-4202.479	6095.211	-31.287	-4245.962	6128.349	-92.300	-4261.522	6131.563	-151.959	-4253.675	6114.572	-230.425	-4254.931	6110.615	-269.719	-4307.706	6146.756	-221.500	-4369.817	6155.065	-125.040	-4404.744	6131.999	34.088	-4577.104	6115.848	80.706	-4710.907	6116.521
939	5.24022	-114.890	-4132.782	6065.731	-39.959	-4195.608	6062.867	-31.274	-4238.910	6095.457	-90.891	-4256.918	6101.954	-151.012	-4249.953	6085.587	-229.626	-4249.674	6078.894	-274.189	-4298.607	6114.099	-230.772	-4363.083	6126.332	-134.360	-4398.466	6104.401	32.096	-4563.522	6081.613	85.622	-4694.771	6077.425
940	5.24581	-120.800	-4127.210	6034.956	-45.004	-4188.650	6031.317	-31.535	-4231.628	6062.233	-89.511	-4252.172	6071.857	-150.090	-4246.238	6056.306	-228.706	-4244.563	6047.137	-277.541	-4288.361	6079.330	-239.961	-4355.927	6096.937	-143.283	-4392.195	6077.592	30.207	-4549.566	6047.436	90.984	-4677.110	6038.460
941	5.25140	-126.407	-4121.438	6003.906	-50.394	-4181.568	5999.878	-32.304	-4224.167	6028.545	-88.046	-4247.431	6041.737	-149.082	-4242.517	6026.990	-227.727	-4239.678	6015.512	-280.956	-4278.986	6045.941	-248.980	-4348.481	6067.095	-152.706	-4386.344	6049.834	28.366	-4534.884	6013.309	96.686	-4658.043	5999.684
942	5.25698	-131.956	-4115.499	5972.456	-55.914	-4174.670	5968.093	-33.122	-4216.071	5994.074	-86.571	-4242.376	6010.936	-148.140	-4238.751	5997.456	-226.673	-4234.928	5984.030	-284.022	-4269.333	6012.299	-257.793	-4340.531	6036.639	-162.327	-4380.850	6021.803	26.408	-4519.698	5979.336	102.728	-4637.640	5961.145
943	5.26257	-137.520	-4109.306	5940.899	-61.640	-4167.734	5936.329	-34.827	-4208.185	5959.240	-85.074	-4237.252	5979.792	-147.149	-4235.021	5967.717	-225.490	-4230.288	5952.477	-286.540	-4259.667	5978.682	-266.287	-4332.381	6005.705	-171.921	-4375.476	5993.492	24.108	-4504.053	5944.907	108.700	-4615.279	5923.511
944	5.26816	-142.911	-4103.097	5909.111	-67.555	-4160.847	5904.507	-37.356	-4200.336	5923.787	-83.600	-4231.990	5948.100	-146.161	-4231.151	5937.883	-224.451	-4225.732	5921.064	-288.440	-4250.947	5944.848	-274.536	-4323.858	5974.216	-181.644	-4370.161	5964.802	22.495	-4487.495	5914.355	114.383	-4590.972	5885.698
945	5.27374	-148.163	-4096.386	5876.828	-73.599	-4153.833	5872.466	-40.214	-4192.463	5888.278	-82.315	-4226.534	5916.012	-145.152	-4227.319	5907.733	-223.249	-4221.304	5889.457	-289.683	-4242.542	5910.826	-282.012	-4314.911	5943.775	-191.361	-4364.947	5935.903	19.158	-4470.617	5880.740	119.805	-4564.850	5848.886
946	5.27933	-152.845	-4089.514	5844.382	-79.729	-4147.081	5840.461	-43.431	-4184.494	5853.006	-80.897	-4221.021	5883.349	-144.055	-4223.447	5877.416	-222.116	-4216.984	5858.055	-290.551	-4234.390	5876.771	-289.924	-4306.333	5913.101	-201.202	-4359.738	5906.277	15.424	-4453.509	5847.448	124.277	-4536.572	5812.894
947	5.28492	-157.526	-4082.277	5811.828	-86.053	-4140.126	5808.454	-47.090	-4176.582	5817.807	-79.806	-4215.178	5850.030	-142.986	-4219.359	5846.685	-220.959	-4212.604	5826.583	-291.133	-4226.549	5842.490	-297.084	-4297.071	5880.454	-211.082	-4354.566	5876.648	10.978	-4436.004	5814.269	127.562	-4505.939	5773.700
948	5.29050	-161.628	-4074.959	5778.966	-92.345	-4133.245	5776.334	-51.146	-4168.662	5782.517	-78.771	-4209.232	5816.287	-141.765	-4215.230	5815.758	-219.870	-4208.303	5795.107	-291.337	-4219.024	5808.000	-303.941	-4288.002	5847.457	-220.864	-4349.186	5846.005	5.272	-4418.147	5781.069	128.650	-4473.253	5737.883
949	5.29609	-164.294	-4067.171	5746.796	-98.745	-4126.296	5743.921	-55.707	-4160.771	5747.106	-78.035	-4203.006	5781.885	-140.590	-4210.997	5784.530	-218.859	-4203.968	5763.445	-291.366	-4211.539	5773.623	-310.254	-4278.578	5813.745	-230.750	-4343.721	5815.254	-1.324	-4400.234	5747.891	127.421	-4438.634	5702.104
950	5.30168	-168.772	-4059.670	5712.730	-107.229	-4122.037	5716.660	-60.600	-4153.107	5711.650	-77.525	-4196.438	5747.219	-139.286	-4206.604	5752.720	-217.761	-4199.605	5731.841	-291.121	-4204.462	5739.186	-315.607	-4270.955	5780.292	-241.142	-4338.347	5782.751	-9.093	-4382.207	5715.094	123.027	-4402.921	5668.137
951	5.30726	-173.117	-4052.088	5678.365	-113.663	-4115.148	5684.194	-65.918	-4145.464	5676.002	-77.235	-4189.500	5711.996	-138.036	-4202.159	5720.749	-216.799	-4195.205	5700.187	-290.694	-4197.672	5704.786	-321.022	-4261.453	5745.716	-250.875	-4332.606	5750.825	-17.788	-4364.297	5682.626	115.851	-4366.625	5634.299
952	5.31285	-177.300	-4044.466	5643.529	-120.093	-4108.091	5651.383	-71.443	-4137.938	5640.310	-77.256	-4182.356	5676.289	-136.700	-4197.486	5688.133	-215.836	-4190.751	5668.466	-290.149	-4190.917	5670.436	-326.114	-4251.751	5710.697	-260.575	-4326.552	5718.378	-26.692	-4346.030	5652.477	104.510	-4330.066	5601.569
953	5.31844	-181.305	-4036.691	5608.487	-126.433	-4100.947	5618.658	-77.251	-4130.442	5604.605	-77.705	-4174.970	5640.107	-135.300	-4192.683	5655.100	-214.957	-4186.314	5636.738	-289.508	-4184.390	5636.193	-330.728	-4242.218	5675.445	-270.087	-4320.259	5685.242	-37.322	-4328.687	5621.741	89.897	-4294.132	5569.690
954	5.32402	-185.172	-4028.620	5573.081	-132.673	-4093.689	5585.520	-82.573	-4122.957	5571.165	-78.515	-4167.395	5603.509	-133.934	-4187.750	5621.639	-213.995	-4181.923	5604.872	-288.816	-4177.832	5602.032	-334.377	-4231.566	5638.201	-279.564	-4313.819	5651.872	-48.864	-4312.290	5587.388	72.635	-4259.673	5538.819
955	5.32961	-187.438	-4022.991	5540.440	-138.908	-4086.274	5552.331	-88.602	-4115.351	5535.435	-79.672	-4159.907	5566.398	-132.605	-4182.798	5587.626	-213.032	-4177.387	5572.771	-287.919	-4171.543	5567.821	-336.180	-4222.828	5602.636	-288.911	-4306.875	5617.771	-60.441	-4296.286	5557.170	51.668	-4228.018	5507.081
956	5.33520	-191.124	-4015.005	5504.542	-145.026	-4078.547	5518.990	-94.694	-4107.687	5499.635	-81.261	-4152.182	5529.078	-131.294	-4177.596	5553.047	-212.202	-4172.931	5540.537	-287.013	-4165.396	5533.622	-339.910	-4213.015	5566.260	-298.158	-4299.758	5583.327	-72.503	-4280.985	5527.283	29.062	-4198.120	5476.355
957	5.34078	-194.651	-4006.884	5468.256	-154.062	-4073.568	5491.649	-101.008	-4101.317	5466.077	-83.597	-4143.952	5491.526	-130.185	-4172.345	5517.968	-211.337	-4168.567	5507.942	-286.129	-4159.355	5499.303	-343.501	-4202.117	5529.537	-307.218	-4292.407	5548.458	-84.802	-4266.314	5497.681	4.517	-4171.104	5445.865
958	5.34637	-198.070	-3998.732	5431.532	-160.411	-4065.493	5458.368	-107.395	-4093.614	5430.271	-86.340	-4135.765	5453.612	-129.142	-4166.828	5482.032	-210.480	-4164.139	5474.855	-285.165	-4153.464	5465.372	-346.296	-4192.993	5492.670	-314.431	-4283.135	5515.512	-97.346	-4252.255	5468.384	-20.965	-4147.087	5415.989
959	5.35196	-201.169	-3990.513	5394.791	-167.789	-4060.329	5429.953	-113.923	-4085.865	5394.608	-89.473	-4128.690	5417.110	-128.268	-4161.110	5445.929	-209.638	-4159.765	5441.625	-284.215	-4147.674	5431.004	-348.728	-4183.912	5455.857	-322.964	-4275.100	5479.812	-110.031	-4238.933	5439.530	-46.611	-4125.030	5385.969
960	5.35754	-204.307	-3982.205	5357.664	-174.202	-4052.094	5396.087	-121.486	-4078.178	5357.401	-98.700	-4123.829	5384.750	-127.138	-4156.298	5411.438	-208.836	-4155.464	5407.738	-283.039	-4143.477	5399.011	-350.882	-4174.613	5418.867	-331.235	-4266.689	5444.021	-122.772	-4226.140	5410.795	NA	NA	NA
961	5.36313	-207.194	-3973.766	5320.200	-180.872	-4043.832	5362.300	-128.408	-4071.163	5326.303	-87.755	-4110.331	5349.917	-126.651	-4150.149	5374.534	-207.944	-4152.375	5375.848	-280.975	-4137.184	5365.728	-352.698	-4165.441	5381.525	-339.415	-4258.218	5407.581	-135.824	-4213.682	5381.998	NA	NA	NA
962	5.36872	-210.105	-3965.374	5282.641	-187.578	-4035.241	5328.213	-135.280	-4064.065	5296.009	-101.070	-4102.662	5303.290	-126.470	-4143.242	5337.404	-207.338	-4148.102	5341.235	-280.177	-4131.759	5330.888	-351.789	-4158.605	5347.291	-347.279	-4249.424	5370.824	-149.801	-4200.598	5353.816	NA	NA	NA
963	5.37430	-212.774	-3957.049	5244.729	-194.508	-4026.463	5293.784	-142.697	-4056.131	5261.214	-106.879	-4096.118	5266.494	-126.594	-4135.871	5299.790	-206.815	-4143.619	5306.206	-279.410	-4126.188	5295.768	-352.894	-4149.683	5310.053	-354.780	-4240.128	5333.822	-160.431	-4190.930	5328.200	NA	NA	NA
964	5.37989	-215.582	-3948.678	5206.754	-201.461	-4017.410	5258.978	-150.101	-4048.569	5226.168	-110.751	-4084.664	5224.487	-126.854	-4128.248	5262.108	-206.255	-4138.717	5270.932	-278.730	-4121.126	5260.402	-354.051	-4140.614	5272.311	-361.981	-4230.415	5296.727	-171.276	-4182.614	5297.919	NA	NA	NA
965	5.38547	-218.104	-3940.342	5168.617	-208.490	-4008.502	5224.130	-157.726	-4040.936	5191.219	-116.661	-4077.047	5188.685	-127.269	-4120.216	5223.583	-205.586	-4133.613	5235.393	-278.007	-4116.087	5224.629	-354.787	-4131.596	5235.045	-367.191	-4227.968	5265.251	-181.068	-4176.208	5267.494	NA	NA	NA
966	5.39106	-220.574	-3932.125	5130.425	-215.469	-3999.078	5188.911	-165.118	-4033.365	5156.442	-110.605	-4068.686	5163.708	-127.636	-4112.174	5185.328	-204.862	-4128.142	5199.450	-277.447	-4110.949	5188.502	-355.241	-4122.646	5197.174	-374.014	-4217.948	5227.633	-190.186	-4171.044	5237.577	NA	NA	NA
967	5.39665	-222.816	-3923.594	5092.127	-220.756	-3989.025	5151.033	-172.501	-4025.542	5121.180	-121.620	-4063.204	5120.449	-128.776	-4103.360	5146.622	-204.197	-4122.512	5163.323	-276.872	-4105.740	5152.302	-355.540	-4113.941	5159.121	-382.221	-4208.199	5192.756	-198.804	-4166.873	5208.456	NA	NA	NA
968	5.40223	-225.461	-3915.289	5053.455	-225.322	-3980.418	5115.854	-179.896	-4017.546	5085.838	-132.513	-4053.070	5079.801	-133.455	-4102.305	5120.309	-203.381	-4116.680	5126.850	-276.226	-4100.607	5115.709	-355.631	-4105.367	5120.832	-394.370	-4201.414	5153.735	-207.305	-4164.072	5179.585	NA	NA	NA
969	5.40782	-227.665	-3906.859	5014.907	-230.991	-3970.146	5080.276	-187.010	-4009.333	5050.565	-139.068	-4043.830	5040.989	-135.889	-4098.140	5078.315	-201.056	-4110.486	5091.227	-275.805	-4095.430	5078.913	-355.800	-4096.874	5081.847	-400.807	-4190.113	5115.499	-215.723	-4162.536	5151.088	NA	NA	NA
970	5.41341	-230.218	-3898.475	4976.298	-232.726	-3956.918	5045.755	-184.987	-3998.203	5022.014	-145.550	-4034.890	5002.508	-124.986	-4082.369	5042.199	-200.216	-4104.670	5054.213	-275.163	-4090.064	5042.260	-355.659	-4088.631	5042.867	-406.649	-4178.345	5077.357	-224.277	-4162.314	5122.852	NA	NA	NA
971	5.41899	-232.659	-3890.318	4937.191	-239.566	-3947.007	5008.608	-191.717	-3989.532	4986.158	-152.732	-4025.961	4964.271	-138.240	-4079.722	4997.177	-199.459	-4098.052	5016.711	-274.689	-4084.813	5005.434	-355.203	-4080.424	5003.364	-412.184	-4166.256	5039.321	-233.432	-4162.890	5094.627	NA	NA	NA
972	5.42458	-234.992	-3881.934	4897.926	-246.368	-3937.631	4970.822	-198.134	-3980.823	4950.325	-152.923	-4014.827	4930.478	-140.215	-4069.714	4956.166	-198.729	-4091.354	4978.784	-274.263	-4079.284	4968.509	-354.896	-4072.751	4963.306	-417.078	-4154.051	5000.397	-243.693	-4164.217	5066.678	NA	NA	NA
973	5.43017	-237.178	-3873.431	4859.001	-258.460	-3930.873	4928.602	-204.772	-3971.578	4913.976	-159.889	-4005.500	4892.006	-143.154	-4059.897	4914.848	-197.807	-4085.133	4940.067	-273.771	-4073.678	4931.185	-354.229	-4065.096	4923.579	-421.336	-4141.619	4962.507	-254.735	-4166.423	5038.561	NA	NA	NA
974	5.43575	-239.466	-3865.085	4819.708	-265.665	-3921.330	4889.234	-211.259	-3962.354	4877.618	-166.662	-3996.338	4853.678	-134.654	-4042.976	4879.379	-196.741	-4078.396	4900.860	-273.341	-4068.141	4893.534	-353.439	-4057.876	4883.807	-425.238	-4129.009	4924.085	-266.403	-4169.487	5010.223	NA	NA	NA
975	5.44134	-243.948	-3857.726	4780.345	-272.891	-3912.128	4849.361	-217.680	-3952.908	4841.054	-173.561	-3986.949	4814.899	-138.680	-4032.618	4837.514	-196.537	-4072.604	4861.085	-272.689	-4062.434	4855.744	-352.635	-4050.457	4844.217	-411.730	-4108.699	4897.264	-279.109	-4173.267	4981.719	NA	NA	NA
976	5.44693	-243.479	-3848.108	4740.092	-280.140	-3902.460	4808.772	-224.277	-3943.436	4804.130	-180.399	-3977.295	4776.533	-142.811	-4022.031	4795.957	-195.437	-4065.439	4820.866	-272.075	-4056.783	4817.401	-351.687	-4043.564	4804.824	-413.731	-4100.776	4860.226	-293.217	-4177.223	4952.263	NA	NA	NA
977	5.45251	-245.514	-3839.691	4699.993	-286.601	-3893.435	4767.918	-230.925	-3934.084	4766.972	-187.222	-3967.724	4738.083	-147.092	-4011.058	4754.191	-194.510	-4058.175	4780.262	-271.194	-4051.281	4778.968	-350.741	-4036.951	4765.774	-414.036	-4086.539	4823.274	-308.600	-4180.912	4921.907	NA	NA	NA
978	5.45810	-249.364	-3832.016	4660.076	-293.459	-3883.609	4726.750	-237.552	-3924.694	4729.827	-194.193	-3957.881	4699.408	-150.096	-3998.412	4713.664	-193.650	-4050.693	4738.894	-270.351	-4045.772	4740.129	-349.933	-4030.463	4726.635	-425.843	-4074.894	4766.476	-326.223	-4184.313	4890.310	NA	NA	NA
979	5.46369	-250.750	-3824.004	4619.459	-299.551	-3874.779	4684.810	-263.380	-3923.361	4683.858	-200.649	-3948.158	4660.964	-155.444	-3988.004	4671.200	-192.712	-4043.101	4696.845	-269.346	-4040.361	4700.989	-348.791	-4024.293	4687.970	-435.006	-4065.086	4717.256	NA	NA	NA	NA	NA	NA
980	5.46927	-250.387	-3813.578	4578.172	-305.546	-3864.559	4642.903	-270.676	-3913.868	4645.549	-207.418	-3938.384	4622.033	-161.117	-3976.947	4628.920	-191.958	-4034.812	4654.379	-268.369	-4035.395	4661.897	-348.014	-4018.526	4649.303	-437.253	-4054.225	4676.907	NA	NA	NA	NA	NA	NA
981	5.47486	-253.571	-3806.347	4537.738	-311.412	-3855.424	4600.542	-277.702	-3904.177	4607.113	-214.046	-3928.423	4583.329	-167.115	-3965.946	4586.369	-191.454	-4026.594	4611.440	-267.127	-4030.290	4622.524	-346.993	-4012.914	4610.790	-439.060	-4043.361	4636.485	NA	NA	NA	NA	NA	NA
982	5.48045	-255.315	-3796.948	4496.681	-316.660	-3846.080	4557.628	-284.513	-3894.253	4568.303	-220.934	-3918.201	4544.058	-173.084	-3955.156	4544.246	-191.280	-4017.941	4568.146	-265.986	-4025.262	4582.789	-346.193	-4007.715	4572.092	-440.516	-4032.799	4596.262	NA	NA	NA	NA	NA	NA
983	5.48603	-256.624	-3786.547	4455.744	-322.288	-3837.481	4514.064	-291.541	-3884.365	4529.274	-227.407	-3908.189	4505.076	-179.260	-3944.210	4501.957	-191.657	-4009.233	4524.340	-264.827	-4020.288	4542.661	-345.231	-4002.182	4533.508	-441.586	-4022.276	4556.246	NA	NA	NA	NA	NA	NA
984	5.49162	-258.096	-3776.074	4414.558	-326.878	-3827.946	4470.847	-299.266	-3874.575	4489.250	-232.461	-3898.985	4469.447	-185.713	-3933.424	4459.905	-192.227	-4000.130	4480.722	-263.518	-4015.211	4502.303	-344.425	-3997.065	4494.794	-442.217	-4011.915	4516.414	NA	NA	NA	NA	NA	NA
985	5.49721	-259.816	-3765.426	4373.123	-331.608	-3821.093	4428.975	-290.441	-3857.299	4453.963	-239.485	-3888.974	4429.792	-192.125	-3922.773	4418.368	-196.931	-3995.241	4443.637	-262.472	-4010.021	4461.286	-343.481	-3991.857	4456.003	-442.576	-4002.053	4476.672	NA	NA	NA	NA	NA	NA
986	5.50279	-261.612	-3755.146	4331.275	-327.692	-3806.042	4390.604	-298.126	-3846.921	4413.359	-246.630	-3879.108	4390.454	-198.907	-3912.349	4376.527	-201.773	-3990.102	4406.358	-261.305	-4004.417	4419.644	-342.629	-3986.599	4417.098	-442.602	-3992.457	4436.922	NA	NA	NA	NA	NA	NA
987	5.50838	-263.265	-3743.806	4289.760	-330.634	-3795.785	4347.075	-305.825	-3836.714	4371.967	-253.587	-3869.432	4351.138	-205.868	-3901.932	4334.831	-202.760	-3980.247	4362.161	-260.059	-3998.742	4377.634	-341.532	-3981.157	4378.052	-442.360	-3983.277	4397.747	NA	NA	NA	NA	NA	NA
988	5.51397	-265.064	-3732.530	4248.126	-333.178	-3785.516	4303.280	-315.080	-3826.901	4328.456	-261.288	-3859.954	4311.093	-213.072	-3891.691	4293.416	-204.539	-3969.866	4318.022	-259.291	-3992.567	4335.111	-340.696	-3976.039	4338.620	-441.776	-3974.607	4358.431	-535.582	-4134.354	4500.333	NA	NA	NA
989	5.51955	-266.867	-3721.085	4206.243	-335.343	-3775.029	4259.607	-322.868	-3816.263	4285.705	-268.087	-3850.720	4271.827	-220.295	-3881.890	4251.996	-206.305	-3959.362	4273.753	-258.511	-3986.205	4292.163	-339.729	-3970.645	4298.916	-440.990	-3966.435	4319.267	-558.166	-4121.992	4451.999	NA	NA	NA
990	5.52514	-268.736	-3709.571	4164.334	-336.953	-3763.959	4215.669	-330.608	-3805.597	4242.306	-275.600	-3841.694	4232.081	-227.719	-3872.283	4210.444	-208.525	-3948.660	4229.657	-257.474	-3979.471	4248.962	-338.890	-3965.485	4258.645	-439.953	-3958.614	4280.682	-579.576	-4106.756	4402.623	NA	NA	NA
991	5.53073	-271.094	-3698.806	4121.700	-339.350	-3754.638	4171.140	-340.389	-3795.904	4198.513	-283.503	-3832.235	4191.476	-235.204	-3862.567	4169.299	-210.762	-3937.542	4185.535	-257.079	-3972.590	4205.352	-338.225	-3960.406	4217.959	-438.993	-3950.869	4242.191	-599.783	-4089.755	4352.073	NA	NA	NA
992	5.53631	-273.438	-3686.870	4079.351	-340.499	-3742.501	4107.828	-344.640	-3783.655	4155.157	-290.890	-3822.912	4151.162	-242.593	-3853.122	4128.205	-213.608	-3926.294	4141.600	-256.849	-3965.133	4161.582	-337.740	-3955.535	4177.141	-437.829	-3943.671	4204.362	-617.635	-4070.665	4300.273	NA	NA	NA
993	5.54190	-275.780	-3674.660	4037.087	-341.628	-3732.257	4063.288	-351.329	-3772.766	4110.566	-300.206	-3812.471	4106.604	-249.991	-3843.191	4087.218	-219.957	-3914.502	4093.742	-256.852	-3957.715	4117.759	-337.263	-3950.718	4135.732	-436.513	-3936.772	4166.376	-633.205	-4049.771	4248.278	NA	NA	NA
994	5.54749	-278.133	-3663.074	3994.709	-342.481	-3721.936	4019.279	-357.935	-3761.533	4065.878	-305.964	-3803.482	4069.517	-257.403	-3833.557	4046.267	-219.111	-3899.851	4052.034	-257.269	-3950.266	4073.386	-337.047	-3946.151	4094.173	-435.354	-3930.318	4128.347	-646.141	-4027.520	4195.461	NA	NA	NA
995	5.55307	-280.566	-3652.085	3951.102	-343.413	-3711.515	3975.400	-367.210	-3752.315	4019.453	-314.906	-3792.415	4024.810	-264.720	-3823.560	4005.711	-229.489	-3893.642	4005.660	-258.216	-3942.457	4029.002	-337.002	-3941.255	4052.570	-434.204	-3924.371	4089.614	-656.468	-4004.987	4143.281	NA	NA	NA
996	5.55866	-282.847	-3640.696	3907.777	-343.906	-3701.188	3930.911	-373.967	-3744.041	3971.946	-322.555	-3782.201	3982.835	-271.906	-3813.397	3964.952	-234.652	-3883.052	3961.823	-259.229	-3934.602	3984.188	-336.755	-3936.378	4011.381	-433.326	-3918.747	4050.310	-664.460	-3981.393	4091.277	NA	NA	NA
997	5.56425	-285.427	-3629.353	3864.621	-344.388	-3690.759	3886.610	-378.152	-3729.515	3928.274	-329.994	-3771.463	3941.224	-279.052	-3803.446	3924.236	-236.245	-3869.214	3919.579	-260.808	-3926.452	3939.858	-336.819	-3931.747	3969.501	-432.807	-3913.370	4010.330	-669.724	-3957.993	4039.728	NA	NA	NA
998	5.56983	-287.913	-3618.168	3821.111	-344.126	-3680.609	3840.042	-382.749	-3717.779	3882.424	-337.452	-3760.351	3899.060	-286.425	-3793.287	3883.349	-242.011	-3858.452	3876.074	-262.615	-3918.089	3895.145	-333.376	-3925.397	3944.688	-432.357	-3908.216	3969.294	-673.329	-3934.729	3988.371	NA	NA	NA
