NO_OF_FRAMES	248
NO_OF_CAMERAS	23
NO_OF_MARKERS	17
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-22, 12:03:30	7092.87717985
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	
5928	33.11173	473.356	-4901.615	7007.069	437.588	-4930.866	7050.372	450.808	-4977.029	7069.079	489.470	-5002.270	7056.156	533.630	-5022.904	7040.703	573.529	-5067.194	7037.717	584.296	-5123.006	7058.662	554.017	-5153.418	7094.043	519.634	-5147.710	7136.240	499.807	-5137.604	7190.221	502.546	-5135.114	7264.072	511.900	-5123.342	7320.072	518.218	-5083.230	7374.931	534.837	-5011.842	7392.967	543.719	-4935.051	7389.381	557.340	-4863.356	7401.098	593.346	-4772.817	7426.316
5929	33.11732	473.537	-4902.749	6990.761	439.331	-4929.898	7032.665	451.201	-4975.702	7052.226	489.314	-5001.623	7038.981	533.090	-5022.346	7022.393	573.270	-5066.387	7017.401	584.868	-5122.583	7036.831	555.044	-5153.330	7072.168	520.793	-5147.485	7114.260	500.939	-5136.831	7168.155	503.453	-5134.426	7241.948	512.748	-5123.725	7298.069	518.666	-5084.289	7353.646	535.154	-5012.795	7371.368	544.052	-4936.345	7365.017	557.215	-4864.415	7373.994	593.695	-4773.178	7396.121
5930	33.12291	474.602	-4903.967	6974.349	441.196	-4928.893	7014.684	451.779	-4974.335	7035.055	489.225	-5001.030	7021.553	532.535	-5021.705	7003.887	573.025	-5065.604	6996.770	585.378	-5121.971	7014.729	556.145	-5153.253	7049.937	521.932	-5147.273	7092.021	501.890	-5135.867	7145.680	504.398	-5133.892	7219.533	513.490	-5124.228	7275.964	519.103	-5085.383	7332.035	535.305	-5014.015	7349.522	545.786	-4938.022	7340.938	557.246	-4865.433	7346.690	593.807	-4773.750	7365.983
5931	33.12849	476.388	-4905.217	6957.732	443.181	-4927.996	6996.400	452.314	-4973.179	7017.645	489.215	-5000.205	7003.831	532.010	-5021.229	6985.021	572.816	-5064.671	6975.879	585.902	-5121.316	6992.279	557.236	-5153.039	7027.406	523.144	-5146.985	7069.496	503.021	-5134.995	7122.994	505.409	-5133.051	7196.832	514.117	-5124.547	7253.497	519.437	-5086.586	7310.216	535.423	-5015.075	7327.382	546.225	-4939.488	7316.340	557.206	-4866.854	7319.347	593.867	-4774.621	7335.902
5932	33.13408	478.735	-4906.445	6940.812	445.260	-4927.100	6977.807	453.029	-4972.011	6999.812	489.313	-4999.494	6985.867	531.508	-5020.675	6966.037	572.429	-5063.764	6954.694	586.437	-5120.607	6969.399	558.505	-5152.792	7004.596	524.477	-5146.649	7046.653	504.010	-5134.237	7099.893	506.197	-5132.160	7173.811	514.794	-5124.958	7230.560	519.773	-5087.728	7287.990	535.437	-5016.411	7305.077	546.371	-4941.276	7291.721	557.329	-4868.444	7291.902	593.917	-4775.845	7306.009
5933	33.13966	481.480	-4907.596	6923.489	446.863	-4927.480	6958.401	453.740	-4970.763	6981.875	489.476	-4998.760	6967.574	531.007	-5020.166	6946.604	572.081	-5062.953	6933.180	586.916	-5119.832	6946.316	559.788	-5152.579	6981.498	525.781	-5146.287	7023.530	505.156	-5133.422	7076.582	507.195	-5131.496	7150.457	515.431	-5125.330	7207.365	520.115	-5088.993	7265.555	535.401	-5017.817	7282.517	546.406	-4942.876	7266.852	557.442	-4870.125	7264.366	593.806	-4777.376	7276.279
5934	33.14525	484.462	-4908.619	6905.663	449.019	-4926.703	6939.318	454.631	-4969.423	6963.574	489.721	-4997.924	6949.197	530.585	-5019.654	6927.083	571.731	-5062.093	6911.511	587.439	-5118.987	6922.840	561.219	-5152.082	6958.133	527.296	-5145.881	7000.236	506.261	-5132.581	7053.028	507.977	-5130.435	7126.934	517.921	-5125.843	7184.899	520.412	-5090.316	7242.885	535.328	-5019.043	7259.742	546.382	-4944.795	7241.874	558.989	-4872.193	7236.940	593.986	-4778.990	7246.667
5935	33.15084	487.519	-4909.457	6887.234	451.470	-4925.770	6919.891	455.584	-4968.109	6945.054	490.140	-4997.219	6930.317	530.121	-5018.957	6907.143	571.294	-5061.333	6889.520	587.930	-5118.023	6899.084	562.618	-5151.573	6934.519	528.891	-5145.288	6976.712	507.484	-5131.672	7029.229	508.884	-5129.497	7103.111	518.339	-5125.824	7161.078	520.724	-5091.468	7219.862	535.253	-5020.256	7236.749	546.225	-4946.715	7216.843	559.227	-4874.192	7209.188	594.051	-4781.116	7217.204
5936	33.15642	490.490	-4910.060	6868.104	453.846	-4924.990	6900.276	456.559	-4966.741	6926.284	490.381	-4994.947	6911.435	529.264	-5017.907	6886.896	570.828	-5060.315	6867.172	588.385	-5117.029	6874.941	564.253	-5151.014	6910.597	530.633	-5144.849	6952.956	508.754	-5130.783	7005.133	509.682	-5128.686	7078.940	519.001	-5125.920	7137.025	521.047	-5092.731	7196.719	535.076	-5021.521	7213.539	546.205	-4948.544	7191.753	559.608	-4876.549	7181.492	594.203	-4783.160	7187.789
5937	33.16201	493.213	-4910.371	6848.171	456.314	-4924.214	6880.366	457.708	-4965.328	6907.145	490.956	-4994.172	6892.136	528.957	-5017.374	6866.533	570.062	-5059.355	6844.797	588.710	-5115.859	6850.684	565.810	-5150.374	6886.387	532.436	-5144.271	6928.879	510.021	-5129.812	6980.746	510.543	-5127.550	7054.591	519.641	-5125.989	7112.755	521.278	-5093.988	7173.214	534.787	-5023.017	7190.086	546.076	-4950.590	7166.544	559.881	-4878.964	7153.722	594.374	-4785.391	7158.636
5938	33.16760	495.971	-4910.561	6827.986	458.851	-4923.468	6860.063	458.934	-4963.637	6887.891	491.664	-4993.234	6872.637	528.688	-5016.845	6845.869	569.338	-5058.423	6822.113	589.016	-5114.575	6826.040	567.459	-5149.695	6861.771	534.261	-5143.723	6904.559	511.400	-5128.952	6956.039	511.435	-5126.496	7029.873	520.155	-5125.932	7088.134	521.473	-5095.365	7149.394	534.474	-5024.419	7166.512	545.987	-4952.544	7141.215	560.152	-4881.584	7125.938	594.707	-4787.833	7129.438
5939	33.17318	NA	NA	NA	461.445	-4922.711	6839.496	460.219	-4962.277	6868.177	492.455	-4992.500	6852.881	528.514	-5016.319	6824.974	568.526	-5057.436	6799.289	589.178	-5113.263	6801.230	569.083	-5149.024	6836.995	536.252	-5143.253	6879.947	512.880	-5127.958	6931.171	511.758	-5125.899	7004.970	519.374	-5126.133	7063.086	521.780	-5096.760	7125.402	534.074	-5025.733	7142.712	545.852	-4954.685	7115.806	560.335	-4884.209	7098.285	595.154	-4790.794	7100.342
5940	33.17877	NA	NA	NA	464.061	-4922.029	6818.626	461.587	-4960.893	6848.045	493.440	-4991.492	6832.821	528.401	-5015.675	6803.897	567.511	-5056.457	6776.228	589.293	-5111.781	6776.212	570.781	-5148.226	6811.804	538.355	-5142.834	6855.080	514.463	-5127.089	6905.869	512.629	-5124.539	6979.629	519.682	-5126.009	7037.770	522.147	-5098.065	7101.050	533.400	-5027.396	7118.724	545.623	-4956.925	7090.264	560.422	-4887.142	7070.658	595.767	-4793.637	7071.229
5941	33.18436	NA	NA	NA	466.911	-4921.499	6797.362	462.954	-4959.390	6827.509	494.407	-4990.586	6812.501	528.441	-5014.885	6782.550	566.396	-5055.472	6753.124	589.289	-5110.252	6750.935	572.457	-5147.491	6786.304	540.523	-5142.523	6829.908	516.176	-5126.079	6880.384	513.645	-5123.175	6954.040	519.564	-5125.371	7011.659	522.479	-5099.448	7076.420	532.714	-5028.925	7094.580	545.521	-4959.301	7064.822	560.600	-4890.175	7042.858	596.552	-4796.968	7042.189
5942	33.18994	NA	NA	NA	469.849	-4920.904	6775.718	464.422	-4957.888	6806.686	495.711	-4989.440	6791.931	528.401	-5014.231	6760.875	564.205	-5054.479	6729.812	589.275	-5108.546	6725.432	574.092	-5146.674	6760.443	542.718	-5141.994	6804.567	518.040	-5125.223	6854.636	514.591	-5121.773	6928.032	520.132	-5124.979	6985.707	522.758	-5100.891	7051.302	531.800	-5030.447	7070.200	545.121	-4961.795	7039.035	560.827	-4893.362	7015.250	597.353	-4800.195	7013.184
5943	33.19553	NA	NA	NA	472.910	-4920.434	6753.857	465.972	-4956.267	6785.636	496.937	-4988.364	6771.052	527.502	-5014.281	6740.057	563.128	-5053.165	6706.425	589.165	-5106.787	6699.939	575.770	-5145.781	6734.204	544.921	-5141.843	6778.739	519.948	-5124.410	6828.529	515.794	-5120.254	6901.738	520.889	-5124.499	6959.519	523.130	-5102.125	7025.900	530.663	-5032.298	7045.608	544.729	-4964.139	7013.173	560.999	-4896.431	6987.606	598.232	-4803.841	6984.192
5944	33.20112	NA	NA	NA	476.116	-4920.218	6731.501	467.468	-4954.683	6764.133	498.355	-4987.361	6749.863	527.838	-5013.506	6718.083	562.281	-5051.715	6682.804	589.059	-5104.930	6674.136	577.348	-5144.928	6707.730	547.215	-5141.738	6752.572	521.896	-5123.690	6802.017	516.932	-5118.647	6875.017	521.635	-5123.531	6932.851	523.523	-5103.447	7000.138	529.440	-5033.968	7020.878	544.287	-4966.677	6987.256	561.193	-4899.886	6959.906	599.329	-4807.676	6955.237
5945	33.20670	NA	NA	NA	479.332	-4920.026	6708.801	469.610	-4952.929	6742.024	499.650	-4986.356	6728.458	528.057	-5012.635	6695.805	561.464	-5050.359	6659.033	588.741	-5102.947	6648.323	578.829	-5144.097	6680.730	549.414	-5141.679	6726.077	524.120	-5122.962	6775.346	518.198	-5116.876	6848.099	522.602	-5122.679	6905.826	523.779	-5104.808	6973.874	532.542	-5035.595	6997.617	543.666	-4969.345	6961.219	561.813	-4903.316	6932.111	600.427	-4811.585	6926.350
5946	33.21229	NA	NA	NA	482.634	-4919.948	6685.819	471.155	-4951.340	6719.747	500.868	-4985.215	6706.797	528.305	-5011.731	6673.270	560.644	-5048.613	6635.043	588.644	-5100.823	6622.365	580.297	-5143.140	6653.568	551.671	-5141.554	6699.486	526.429	-5122.306	6748.417	519.479	-5115.303	6820.844	523.577	-5121.512	6878.622	524.313	-5105.918	6947.332	530.926	-5037.382	6972.483	542.907	-4971.937	6935.092	561.945	-4906.899	6904.465	601.556	-4815.753	6897.651
5947	33.21788	NA	NA	NA	486.043	-4920.201	6662.353	472.864	-4949.759	6696.943	502.203	-4984.181	6684.753	528.679	-5010.779	6650.508	559.813	-5045.822	6610.868	588.330	-5098.687	6596.316	581.686	-5141.959	6626.047	553.899	-5141.773	6672.231	528.779	-5121.780	6721.100	520.964	-5113.604	6793.239	524.568	-5120.336	6851.017	524.755	-5107.319	6920.277	529.034	-5039.177	6947.020	542.180	-4974.703	6908.870	562.093	-4910.641	6876.879	602.796	-4820.085	6869.083
5948	33.22346	NA	NA	NA	489.632	-4920.062	6638.823	474.469	-4948.243	6673.607	503.314	-4982.986	6662.451	529.224	-5009.668	6627.561	559.380	-5044.239	6586.696	588.200	-5096.372	6570.116	583.063	-5140.908	6598.264	556.242	-5141.794	6644.957	531.212	-5121.320	6693.512	522.393	-5111.919	6765.440	525.485	-5119.014	6823.064	525.623	-5107.927	6893.166	526.943	-5041.150	6921.294	541.215	-4977.495	6882.539	562.147	-4914.461	6849.309	603.867	-4824.550	6840.633
5949	33.22905	NA	NA	NA	493.243	-4920.085	6614.903	476.065	-4946.474	6649.962	504.601	-4981.723	6639.825	529.789	-5008.605	6604.353	558.939	-5042.592	6562.351	588.016	-5094.010	6543.828	584.432	-5139.466	6570.307	558.449	-5141.870	6617.197	533.879	-5120.820	6665.827	523.923	-5110.383	6737.270	526.421	-5117.661	6794.860	527.773	-5109.480	6866.013	524.840	-5043.212	6895.410	540.081	-4980.305	6856.254	562.239	-4918.440	6821.651	604.929	-4829.111	6812.378
5950	33.23464	NA	NA	NA	496.913	-4920.031	6590.747	477.627	-4944.621	6625.867	505.872	-4980.455	6617.079	530.496	-5007.319	6581.048	558.583	-5040.872	6537.943	588.053	-5091.567	6517.261	585.703	-5138.034	6541.979	560.727	-5141.933	6589.062	536.351	-5120.469	6637.666	525.291	-5108.759	6708.712	527.370	-5116.133	6766.377	528.441	-5110.578	6837.846	522.780	-5045.449	6869.058	538.754	-4983.052	6829.763	562.329	-4922.484	6794.007	606.059	-4833.750	6784.112
5951	33.24022	NA	NA	NA	500.692	-4921.309	6564.121	479.393	-4942.546	6601.347	507.040	-4979.033	6593.818	531.273	-5006.078	6557.521	558.572	-5039.169	6513.471	588.006	-5088.992	6490.601	586.966	-5136.366	6513.475	562.989	-5141.791	6560.772	538.927	-5119.801	6609.302	526.846	-5107.204	6679.973	528.146	-5114.667	6737.545	528.987	-5111.425	6809.317	520.808	-5047.668	6842.415	537.351	-4985.914	6803.108	562.352	-4926.468	6766.322	606.999	-4838.329	6756.153
5952	33.24581	556.262	-4916.604	6504.377	504.440	-4921.749	6538.389	486.970	-4939.373	6576.517	506.699	-4977.740	6570.083	532.058	-5004.829	6533.643	558.247	-5037.438	6488.520	588.055	-5086.274	6463.875	588.290	-5134.688	6484.638	565.336	-5141.826	6532.051	541.482	-5119.905	6580.699	528.252	-5105.729	6650.833	529.282	-5113.121	6708.510	529.673	-5112.311	6780.333	519.023	-5050.114	6815.464	536.126	-4988.585	6776.564	562.312	-4930.691	6738.680	607.983	-4842.986	6728.178
5953	33.25140	558.390	-4920.054	6484.062	508.248	-4921.724	6513.529	485.059	-4937.449	6550.356	508.029	-4975.986	6546.027	532.861	-5003.536	6509.581	558.253	-5035.576	6463.597	587.940	-5083.663	6436.932	589.648	-5132.863	6455.760	567.693	-5141.818	6503.164	544.137	-5119.826	6551.854	529.571	-5104.359	6621.100	529.940	-5111.442	6678.962	530.312	-5112.174	6749.344	517.859	-5052.747	6788.510	534.448	-4991.403	6749.771	561.820	-4935.086	6711.059	608.738	-4847.778	6700.313
5954	33.25698	564.911	-4919.729	6455.487	512.543	-4920.243	6490.519	487.055	-4935.143	6524.647	509.455	-4974.049	6521.598	533.839	-5002.258	6485.176	558.276	-5033.804	6438.348	588.008	-5080.943	6409.976	591.005	-5130.923	6426.472	570.078	-5141.825	6473.807	546.735	-5119.939	6522.771	531.069	-5103.138	6591.239	530.576	-5109.857	6649.016	530.886	-5112.916	6719.378	516.403	-5055.395	6760.818	532.557	-4994.039	6722.708	561.583	-4939.342	6683.045	609.505	-4852.599	6672.505
5955	33.26257	569.202	-4921.264	6430.617	516.256	-4920.752	6464.481	488.980	-4933.134	6498.309	510.931	-4972.064	6496.885	534.680	-5000.918	6460.385	558.139	-5031.948	6412.856	588.258	-5077.186	6383.341	592.437	-5128.688	6397.247	572.493	-5141.807	6444.147	549.205	-5120.212	6493.327	532.475	-5101.970	6561.094	531.331	-5108.146	6619.017	531.460	-5113.537	6689.188	515.340	-5058.343	6732.876	530.762	-4996.942	6695.553	561.194	-4943.425	6655.128	610.203	-4857.375	6644.633
5956	33.26816	567.000	-4926.472	6410.100	520.474	-4921.538	6437.943	489.091	-4931.690	6471.931	515.849	-4969.232	6472.585	536.329	-4999.281	6435.827	558.319	-5029.987	6387.216	587.723	-5074.362	6355.686	593.920	-5126.493	6367.770	574.879	-5141.820	6414.235	551.653	-5120.447	6463.655	534.088	-5100.802	6530.633	532.028	-5106.371	6588.455	532.303	-5114.888	6659.961	514.074	-5061.408	6704.266	528.847	-4999.752	6668.249	560.864	-4947.657	6627.288	610.769	-4862.155	6616.873
5957	33.27374	570.139	-4932.135	6396.876	524.362	-4922.656	6411.319	491.411	-4929.227	6444.747	517.446	-4966.737	6447.330	537.492	-4997.602	6410.625	558.717	-5028.078	6361.553	587.612	-5071.767	6328.324	595.469	-5124.050	6338.208	577.290	-5141.718	6383.935	553.999	-5121.024	6433.587	535.630	-5099.812	6499.791	532.794	-5104.695	6557.687	532.258	-5114.645	6627.345	513.972	-5064.664	6675.935	526.940	-5002.619	6640.849	560.087	-4951.736	6599.087	611.191	-4866.881	6589.128
5958	33.27933	574.474	-4933.315	6371.268	528.317	-4922.431	6385.334	493.284	-4927.742	6418.723	516.028	-4964.802	6421.165	538.846	-4995.724	6385.399	558.943	-5026.094	6335.500	587.638	-5068.784	6301.095	597.065	-5121.479	6308.505	579.719	-5141.476	6353.332	556.321	-5121.724	6403.269	537.194	-5098.888	6468.657	533.591	-5102.705	6526.696	533.748	-5115.571	6597.561	513.705	-5068.107	6647.332	525.017	-5005.460	6613.303	559.321	-4955.987	6571.317	611.371	-4871.755	6561.331
5959	33.28492	576.653	-4933.443	6343.505	533.576	-4923.014	6359.021	498.242	-4922.970	6388.855	517.488	-4962.697	6394.838	539.430	-4993.980	6359.449	560.006	-5024.176	6309.937	588.159	-5065.953	6274.006	598.654	-5118.643	6278.624	582.241	-5141.160	6322.483	558.903	-5122.257	6372.833	538.932	-5097.997	6437.280	533.275	-5101.147	6494.797	534.380	-5115.614	6565.747	513.842	-5071.549	6618.204	522.606	-5008.425	6585.494	558.560	-4960.161	6543.181	611.519	-4876.402	6533.520
5960	33.29050	584.010	-4932.460	6306.250	538.454	-4922.746	6331.472	500.788	-4920.467	6360.306	519.703	-4960.019	6368.437	540.886	-4992.144	6333.810	560.895	-5022.222	6283.826	588.421	-5063.135	6246.344	600.266	-5115.936	6248.595	584.742	-5140.660	6291.320	561.392	-5122.963	6341.988	540.542	-5097.227	6405.631	533.962	-5099.182	6462.989	534.983	-5115.323	6533.667	514.107	-5075.125	6588.829	520.910	-5011.431	6557.761	557.721	-4964.142	6515.106	611.845	-4880.846	6505.570
5961	33.29609	587.899	-4933.766	6279.833	542.944	-4922.837	6303.708	501.869	-4918.158	6331.708	520.533	-4957.300	6341.210	542.142	-4990.244	6307.671	561.916	-5020.207	6257.561	588.796	-5060.232	6218.736	601.886	-5112.950	6218.456	587.377	-5140.075	6259.929	564.029	-5123.714	6310.766	541.989	-5096.582	6373.631	534.481	-5097.401	6430.821	533.998	-5114.677	6499.639	514.846	-5078.763	6559.009	519.265	-5014.700	6529.816	556.798	-4968.324	6486.770	611.568	-4885.216	6477.748
5962	33.30168	591.961	-4935.043	6252.837	547.161	-4922.921	6275.416	504.891	-4915.481	6302.396	521.184	-4954.635	6313.592	543.479	-4988.324	6281.425	562.970	-5018.216	6230.999	589.476	-5057.302	6190.977	603.593	-5109.829	6188.281	589.921	-5139.462	6228.195	566.298	-5124.380	6279.104	543.378	-5096.079	6341.320	535.042	-5095.690	6398.208	534.328	-5114.278	6466.875	515.724	-5082.673	6528.782	517.934	-5017.974	6501.848	555.912	-4972.171	6458.374	611.216	-4889.634	6449.707
5963	33.30726	595.964	-4936.665	6225.395	551.807	-4922.898	6247.135	508.126	-4912.925	6272.672	523.109	-4951.658	6286.072	544.792	-4986.447	6254.838	564.123	-5016.215	6204.172	590.338	-5054.421	6163.171	605.233	-5106.692	6157.918	592.557	-5138.623	6196.181	568.728	-5125.082	6247.168	544.912	-5095.748	6308.697	535.440	-5094.098	6365.259	534.583	-5113.791	6433.838	517.476	-5086.466	6498.404	516.836	-5021.304	6473.750	554.949	-4976.289	6429.816	610.782	-4893.734	6421.815
5964	33.31285	599.762	-4938.032	6197.871	556.199	-4923.233	6218.374	511.489	-4910.519	6242.696	525.067	-4948.632	6258.154	546.151	-4984.305	6227.935	565.368	-5013.992	6177.080	591.220	-5051.399	6135.099	607.084	-5103.362	6127.754	595.179	-5137.613	6164.041	571.034	-5125.949	6214.913	546.473	-5095.388	6275.942	535.780	-5092.452	6331.663	534.833	-5113.126	6400.265	518.837	-5090.297	6467.077	516.027	-5024.842	6445.618	553.963	-4980.121	6401.330	610.068	-4897.895	6393.811
5965	33.31844	603.849	-4938.946	6169.963	558.592	-4923.713	6189.193	515.181	-4908.438	6212.352	525.528	-4946.357	6228.995	547.573	-4982.031	6200.755	566.751	-5011.786	6149.726	592.417	-5048.464	6106.974	609.034	-5099.974	6097.453	597.741	-5136.670	6131.456	573.427	-5126.901	6182.289	548.208	-5095.292	6242.869	536.547	-5090.939	6298.071	534.958	-5112.373	6366.573	520.616	-5094.283	6435.440	515.404	-5028.552	6417.369	552.981	-4984.214	6372.540	608.914	-4901.815	6366.139
5966	33.32402	608.044	-4939.728	6141.682	562.962	-4924.270	6160.017	518.840	-4906.579	6181.648	526.984	-4943.214	6200.190	548.980	-4979.743	6173.152	568.272	-5009.340	6122.038	593.881	-5045.449	6078.676	611.207	-5096.549	6067.164	600.371	-5135.557	6098.908	575.478	-5127.908	6149.053	550.058	-5095.559	6209.618	537.465	-5089.391	6264.326	536.343	-5111.619	6333.350	522.197	-5098.368	6402.879	515.589	-5032.282	6388.974	551.996	-4987.700	6343.947	608.016	-4905.872	6338.165
5967	33.32961	611.130	-4941.447	6113.022	567.308	-4924.917	6130.803	522.848	-4904.384	6150.773	528.668	-4939.936	6171.152	550.484	-4977.333	6145.175	570.001	-5006.724	6094.204	593.945	-5042.379	6049.850	613.570	-5093.009	6036.928	603.010	-5134.246	6065.979	577.616	-5128.757	6115.730	551.824	-5095.672	6176.063	538.495	-5087.826	6230.300	536.358	-5110.460	6298.978	523.943	-5102.306	6369.788	515.589	-5036.219	6360.610	551.191	-4991.650	6314.993	607.048	-4909.959	6310.050
5968	33.33520	615.387	-4942.250	6083.711	571.581	-4925.678	6101.533	527.041	-4902.434	6119.693	531.404	-4936.229	6141.712	552.025	-4974.676	6116.963	571.876	-5003.977	6066.017	595.803	-5039.386	6021.402	616.148	-5089.321	6006.773	605.658	-5132.741	6033.011	579.751	-5129.662	6081.925	554.078	-5096.875	6143.689	540.017	-5086.510	6195.896	535.887	-5108.913	6263.861	525.643	-5106.032	6336.219	515.552	-5040.364	6332.252	550.288	-4995.576	6285.955	606.339	-4913.631	6282.009
5969	33.34078	619.376	-4943.192	6054.530	572.717	-4926.343	6070.041	531.424	-4900.551	6088.352	533.241	-4932.822	6111.835	553.863	-4972.014	6088.627	573.944	-5001.096	6037.714	597.971	-5036.206	5992.903	618.909	-5085.729	5976.352	608.434	-5130.993	5999.896	581.765	-5130.323	6047.896	555.916	-5097.346	6109.484	541.740	-5085.204	6161.313	535.944	-5107.595	6229.245	526.191	-5109.509	6300.517	516.283	-5044.552	6303.834	549.303	-4999.981	6256.404	604.981	-4917.262	6254.055
5970	33.34637	623.601	-4943.256	6024.832	577.026	-4927.007	6039.991	536.009	-4898.775	6056.774	534.888	-4929.421	6081.574	555.404	-4969.241	6059.943	576.121	-4998.345	6009.162	600.183	-5033.141	5963.964	621.902	-5081.882	5946.058	611.361	-5129.165	5966.618	583.651	-5130.854	6013.309	557.607	-5097.873	6074.932	544.195	-5084.814	6128.069	536.390	-5106.436	6194.502	527.572	-5113.135	6265.482	517.541	-5048.929	6275.342	548.460	-5003.254	6227.471	603.542	-4920.621	6226.106
5971	33.35196	627.735	-4944.392	5994.884	584.886	-4927.611	6011.524	540.964	-4897.268	6025.051	536.409	-4926.237	6051.338	557.263	-4966.650	6031.108	578.402	-4995.557	5980.356	602.546	-5030.044	5934.872	624.863	-5078.215	5915.361	614.353	-5127.118	5933.195	585.732	-5131.225	5978.734	559.828	-5098.489	6040.419	545.836	-5084.045	6093.276	536.313	-5105.681	6159.857	528.695	-5116.575	6230.012	519.454	-5053.790	6246.614	548.721	-5007.288	6197.986	601.241	-4924.382	6198.391
5972	33.35754	632.235	-4944.763	5964.414	589.645	-4928.343	5980.621	546.140	-4895.594	5993.353	537.993	-4923.047	6020.014	558.757	-4964.021	6001.835	580.850	-4992.771	5951.356	605.242	-5026.733	5905.777	627.925	-5074.504	5884.611	617.413	-5124.775	5899.740	587.904	-5131.380	5943.910	561.427	-5099.160	6005.329	547.176	-5083.446	6058.217	536.041	-5104.250	6123.870	529.618	-5119.713	6194.005	521.907	-5058.914	6217.461	546.565	-5010.875	6168.515	599.492	-4927.858	6170.511
5973	33.36313	637.392	-4943.918	5931.817	594.652	-4928.386	5949.773	551.840	-4894.111	5961.616	539.894	-4919.929	5988.501	560.716	-4961.289	5972.616	583.302	-4989.975	5922.190	607.806	-5023.597	5875.991	632.673	-5069.874	5853.933	620.679	-5122.157	5866.259	590.085	-5131.479	5908.680	563.121	-5099.752	5970.135	548.727	-5082.984	6022.893	536.391	-5103.140	6088.347	531.705	-5122.415	6159.071	525.301	-5064.021	6188.034	545.575	-5014.502	6139.161	597.695	-4931.424	6142.575
5974	33.36872	642.267	-4944.034	5900.758	599.746	-4928.531	5918.885	557.665	-4892.945	5929.632	542.105	-4916.792	5956.701	561.928	-4958.724	5942.639	585.862	-4987.227	5892.803	610.723	-5020.381	5846.322	634.127	-5066.930	5822.099	623.998	-5119.548	5832.492	592.391	-5131.197	5873.290	564.770	-5100.469	5934.573	550.262	-5082.718	5987.273	536.184	-5102.600	6052.696	532.521	-5125.154	6122.504	528.287	-5070.109	6157.924	545.913	-5017.654	6109.955	595.342	-4935.403	6115.086
5975	33.37430	647.353	-4944.324	5869.704	605.229	-4928.990	5887.604	563.997	-4891.869	5897.597	544.515	-4913.616	5924.494	563.603	-4956.042	5912.522	588.394	-4984.379	5863.108	613.705	-5017.143	5816.429	637.218	-5063.254	5791.255	627.704	-5116.638	5798.945	594.795	-5130.876	5837.795	566.532	-5101.161	5898.812	551.744	-5082.581	5951.516	536.614	-5101.700	6016.830	533.185	-5127.791	6085.375	531.419	-5075.978	6127.214	545.249	-5021.042	6080.917	593.405	-4939.262	6087.163
5976	33.37989	652.357	-4944.779	5839.584	610.843	-4929.717	5856.672	570.382	-4891.657	5865.321	546.295	-4910.050	5891.239	565.141	-4953.350	5881.974	590.849	-4981.612	5833.063	616.688	-5014.005	5786.212	640.262	-5059.724	5760.019	631.547	-5113.828	5765.063	597.262	-5130.319	5802.165	568.199	-5101.808	5862.695	553.229	-5082.606	5915.441	537.039	-5101.206	5980.663	532.726	-5129.931	6047.534	534.244	-5082.302	6095.206	544.828	-5024.560	6052.024	591.688	-4943.081	6058.991
5977	33.38547	659.452	-4943.639	5807.623	616.711	-4930.405	5825.827	576.905	-4891.583	5832.559	549.372	-4906.805	5858.256	566.792	-4950.596	5851.264	593.307	-4978.805	5802.881	619.705	-5010.819	5755.849	644.162	-5056.225	5729.486	635.454	-5110.651	5731.378	600.060	-5129.520	5766.181	570.330	-5102.227	5826.712	554.622	-5082.709	5878.991	537.389	-5100.400	5943.480	532.321	-5131.833	6009.578	537.922	-5088.357	6062.817	543.562	-5028.185	6023.503	590.075	-4947.325	6030.268
5978	33.39106	665.990	-4942.217	5775.837	622.915	-4931.740	5794.688	582.872	-4891.703	5799.513	553.819	-4904.095	5825.351	568.788	-4947.667	5820.201	595.798	-4976.061	5772.528	622.800	-5007.578	5725.314	646.806	-5052.306	5697.755	639.749	-5107.322	5697.748	605.585	-5128.809	5732.142	572.343	-5102.683	5790.145	556.104	-5082.992	5842.386	537.884	-5100.019	5906.969	533.146	-5133.753	5972.104	540.838	-5095.449	6029.691	543.636	-5032.068	5994.832	588.515	-4951.559	6001.717
