NO_OF_FRAMES	200
NO_OF_CAMERAS	23
NO_OF_MARKERS	11
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-20, 17:24:32	9219.12088556
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	
7296	40.75419	240.902	-4205.544	3820.987	243.377	-4296.687	3845.208	155.720	-4298.413	3819.446	NA	NA	NA	97.177	-4391.759	3826.200	143.654	-4458.927	3813.094	NA	NA	NA	NA	NA	NA	47.117	-4726.912	3846.861	NA	NA	NA	NA	NA	NA
7297	40.75978	241.022	-4197.024	3780.256	246.053	-4288.853	3803.254	159.013	-4292.208	3776.060	NA	NA	NA	94.606	-4382.580	3780.712	141.885	-4452.569	3778.750	191.331	-4591.132	3769.153	NA	NA	NA	49.477	-4723.248	3800.376	NA	NA	NA	NA	NA	NA
7298	40.76536	240.932	-4188.845	3739.877	248.508	-4280.692	3761.105	162.276	-4286.164	3732.583	NA	NA	NA	92.546	-4373.504	3735.631	136.356	-4445.939	3733.125	190.379	-4584.181	3723.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7299	40.77095	240.365	-4180.837	3698.480	249.487	-4272.919	3728.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	188.817	-4576.698	3676.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7300	40.77654	239.843	-4172.854	3657.579	251.443	-4265.310	3685.653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	186.737	-4569.602	3629.564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7301	40.78212	238.820	-4165.434	3616.000	254.280	-4258.066	3644.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7302	40.78771	237.600	-4157.887	3574.133	255.761	-4250.617	3601.313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7303	40.79330	236.348	-4150.634	3532.221	258.551	-4243.154	3544.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7304	40.79888	234.745	-4143.563	3490.100	259.929	-4235.749	3499.896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7305	40.80447	233.187	-4136.466	3447.956	260.888	-4228.449	3471.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7306	40.81006	231.262	-4129.881	3404.871	261.928	-4220.938	3428.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7307	40.81564	229.199	-4123.077	3362.260	262.709	-4213.574	3364.341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7308	40.82123	227.053	-4116.742	3319.019	264.280	-4206.528	3326.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7309	40.82682	224.623	-4110.453	3275.677	265.766	-4199.500	3294.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7310	40.83240	222.518	-4104.407	3232.627	266.292	-4192.193	3248.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7311	40.83799	220.252	-4098.761	3190.037	266.523	-4185.026	3202.536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7312	40.84358	217.279	-4093.012	3145.407	266.652	-4177.897	3156.029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7313	40.84916	214.240	-4087.173	3100.897	266.747	-4171.028	3108.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7314	40.85475	211.100	-4081.532	3056.154	266.298	-4163.890	3061.627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155.477	-4455.937	2998.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7315	40.86034	207.787	-4075.804	3010.724	265.711	-4156.630	3014.440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.110	-4447.575	2952.881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7316	40.86592	204.397	-4070.188	2965.021	264.188	-4149.388	2966.760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	150.120	-4438.542	2905.582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7317	40.87151	201.105	-4064.123	2919.104	262.096	-4142.222	2918.923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	147.720	-4430.063	2859.572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7318	40.87709	197.996	-4057.807	2873.404	259.798	-4135.192	2871.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7319	40.88268	194.618	-4052.089	2827.064	257.660	-4128.355	2824.123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7320	40.88827	191.518	-4046.152	2780.926	254.961	-4121.500	2776.416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7321	40.89385	187.768	-4040.330	2733.504	251.892	-4114.299	2728.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7322	40.89944	184.303	-4034.303	2686.261	248.696	-4107.089	2680.700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7323	40.90503	180.690	-4028.553	2638.787	245.614	-4100.210	2633.722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7324	40.91061	176.915	-4022.667	2591.006	242.068	-4093.069	2586.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7325	40.91620	173.354	-4016.425	2543.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7326	40.92179	170.427	-4010.221	2497.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7327	40.92737	167.215	-4003.545	2450.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7328	40.93296	162.690	-3996.864	2398.030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7329	40.93855	159.495	-3989.993	2349.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7330	40.94413	157.676	-3983.705	2304.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7331	40.94972	155.269	-3976.230	2256.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7332	40.95531	151.782	-3970.505	2205.828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7333	40.96089	150.251	-3963.127	2160.089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7334	40.96648	146.942	-3956.214	2108.230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7335	40.97207	145.352	-3948.159	2060.949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7336	40.97765	142.917	-3941.191	2011.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7337	40.98324	140.557	-3934.639	1961.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7338	40.98883	139.194	-3927.833	1913.439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7339	40.99441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
