NO_OF_FRAMES	229
NO_OF_CAMERAS	23
NO_OF_MARKERS	17
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-22, 11:51:05	6347.40025363
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	
2077	11.59777	362.975	-4347.486	5403.120	332.805	-4370.527	5434.310	325.336	-4404.957	5470.559	366.917	-4425.191	5482.475	418.350	-4434.596	5480.690	457.091	-4470.010	5501.554	430.254	-4514.415	5536.119	389.605	-4542.895	5564.635	378.599	-4571.939	5606.455	411.512	-4596.622	5652.663	459.949	-4598.699	5703.616	489.131	-4539.893	5793.843	447.252	-4555.994	5820.749	416.256	-4511.574	5873.756	381.119	-4481.976	5935.986	339.730	-4460.790	5993.667	277.600	-4438.597	6069.529
2078	11.60335	363.237	-4341.713	5365.145	331.162	-4363.861	5400.870	322.527	-4396.896	5437.772	363.289	-4419.686	5448.138	414.930	-4428.670	5445.534	456.945	-4462.277	5464.229	433.158	-4506.609	5499.962	391.370	-4534.529	5528.041	376.119	-4563.924	5568.958	407.201	-4590.686	5615.245	458.292	-4595.982	5664.292	NA	NA	NA	448.862	-4555.241	5780.238	419.293	-4508.133	5831.860	385.902	-4476.876	5893.444	348.282	-4453.358	5953.693	291.020	-4430.018	6032.713
2079	11.60894	362.072	-4336.182	5331.504	330.749	-4357.939	5368.209	319.532	-4390.169	5403.391	359.674	-4414.046	5413.748	411.455	-4422.708	5410.547	456.290	-4454.271	5426.881	436.134	-4499.120	5463.241	393.486	-4526.182	5491.193	374.766	-4554.741	5531.218	403.614	-4584.586	5577.190	456.301	-4592.848	5624.992	NA	NA	NA	450.922	-4554.466	5740.147	422.280	-4504.962	5790.068	390.679	-4471.508	5851.371	356.604	-4446.870	5912.148	304.945	-4421.246	5994.899
2080	11.61453	360.910	-4332.121	5304.244	328.504	-4350.794	5333.314	316.546	-4383.412	5368.972	356.009	-4408.164	5379.102	407.869	-4416.416	5375.188	455.370	-4446.504	5389.395	439.188	-4491.715	5426.047	395.898	-4518.189	5453.844	374.573	-4545.094	5493.187	400.054	-4577.474	5539.186	454.393	-4589.522	5585.352	NA	NA	NA	450.993	-4554.338	5698.599	425.197	-4502.472	5747.942	396.153	-4466.276	5808.383	365.494	-4439.937	5870.459	319.094	-4413.830	5955.854
2081	11.62011	360.470	-4326.173	5270.574	328.025	-4344.668	5300.003	313.400	-4377.768	5332.648	352.371	-4402.031	5344.613	404.228	-4410.064	5340.165	453.982	-4438.318	5351.884	442.094	-4484.429	5388.170	398.479	-4510.365	5416.237	373.784	-4535.583	5455.066	397.621	-4568.529	5501.628	452.394	-4585.837	5545.413	NA	NA	NA	452.655	-4554.626	5657.745	428.041	-4500.536	5705.600	401.192	-4461.656	5764.667	374.221	-4433.440	5828.333	334.314	-4404.925	5916.013
2082	11.62570	360.070	-4320.061	5236.438	327.187	-4338.064	5265.310	310.839	-4370.621	5297.666	348.741	-4395.714	5309.747	400.692	-4403.354	5305.197	452.195	-4430.173	5314.509	444.824	-4477.224	5349.770	401.237	-4502.957	5377.939	373.587	-4525.853	5416.682	394.421	-4560.318	5463.840	450.313	-4581.575	5505.147	NA	NA	NA	454.118	-4555.092	5616.723	431.099	-4499.082	5663.268	406.984	-4457.177	5721.025	383.599	-4426.666	5785.016	349.440	-4395.933	5874.458
2083	11.63128	359.800	-4313.616	5202.658	326.632	-4331.374	5230.888	308.171	-4363.083	5262.218	345.239	-4389.161	5275.164	398.200	-4395.619	5272.144	450.088	-4421.022	5277.974	447.414	-4469.790	5310.870	404.240	-4495.637	5339.827	373.993	-4516.064	5378.278	391.560	-4551.344	5425.873	446.522	-4575.632	5467.447	NA	NA	NA	455.592	-4555.878	5575.650	434.082	-4498.082	5620.777	412.665	-4453.226	5677.033	392.925	-4419.974	5741.059	365.603	-4387.359	5831.875
2084	11.63687	359.688	-4306.667	5168.742	326.160	-4324.438	5196.224	305.969	-4355.702	5227.397	342.154	-4382.102	5239.903	394.182	-4390.602	5234.367	448.650	-4412.630	5236.516	449.821	-4462.175	5271.854	406.350	-4488.554	5300.661	375.652	-4506.977	5340.046	390.208	-4540.692	5387.903	445.136	-4570.302	5425.905	NA	NA	NA	456.542	-4557.197	5533.735	437.065	-4497.687	5578.008	418.362	-4449.831	5632.467	402.834	-4413.959	5696.338	382.138	-4378.788	5788.063
2085	11.64246	359.696	-4300.117	5134.919	325.625	-4317.458	5161.221	303.538	-4347.690	5192.068	338.701	-4375.106	5205.063	391.951	-4383.621	5201.014	446.707	-4403.717	5198.400	452.009	-4454.149	5232.487	411.742	-4480.770	5264.471	378.505	-4496.798	5304.150	386.944	-4532.533	5345.421	443.329	-4564.761	5384.151	NA	NA	NA	457.457	-4558.669	5491.663	440.337	-4497.717	5535.321	424.036	-4446.860	5587.705	412.881	-4408.238	5650.964	399.046	-4370.556	5742.753
2086	11.64804	359.832	-4293.214	5100.921	325.368	-4309.968	5126.728	301.749	-4337.943	5158.818	335.338	-4367.756	5169.951	387.205	-4376.735	5163.658	443.848	-4396.242	5161.003	454.040	-4446.070	5192.754	413.172	-4473.896	5223.075	378.685	-4487.848	5261.864	384.883	-4522.875	5306.445	441.222	-4558.995	5342.287	NA	NA	NA	457.907	-4560.271	5449.542	443.475	-4498.091	5492.471	429.928	-4443.715	5543.055	422.823	-4402.930	5604.939	416.001	-4362.872	5696.139
2087	11.65363	360.133	-4286.097	5066.736	325.038	-4302.212	5091.958	299.657	-4329.218	5123.722	331.976	-4360.131	5134.433	384.988	-4369.570	5129.926	440.302	-4389.167	5126.857	456.550	-4437.790	5153.162	416.763	-4466.487	5184.241	382.129	-4477.953	5225.570	384.863	-4513.618	5266.924	438.934	-4552.988	5300.418	NA	NA	NA	458.071	-4562.325	5406.738	445.173	-4499.411	5448.396	435.946	-4441.847	5497.960	432.740	-4398.411	5558.143	432.984	-4355.330	5647.910
2088	11.65922	360.580	-4278.766	5032.573	326.721	-4294.204	5058.766	297.326	-4320.346	5088.447	328.798	-4352.270	5099.284	380.448	-4361.671	5093.294	437.454	-4381.339	5088.990	458.449	-4428.989	5113.343	420.325	-4459.626	5145.563	384.962	-4468.325	5186.688	383.712	-4503.842	5227.830	436.587	-4546.726	5258.647	NA	NA	NA	457.886	-4564.351	5363.854	443.655	-4499.463	5402.834	441.886	-4440.854	5451.487	442.592	-4394.476	5510.796	449.400	-4348.240	5598.204
2089	11.66480	360.929	-4271.610	4998.123	325.242	-4286.209	5022.324	295.556	-4310.960	5053.221	325.569	-4344.058	5063.911	377.929	-4355.306	5058.478	434.444	-4373.486	5051.105	459.859	-4420.159	5072.632	424.116	-4451.596	5106.417	389.654	-4460.358	5148.580	384.079	-4493.027	5188.221	434.299	-4540.192	5217.076	NA	NA	NA	457.317	-4566.369	5320.492	441.394	-4499.700	5356.692	448.498	-4440.246	5405.678	452.616	-4391.390	5462.631	465.063	-4341.258	5547.393
2090	11.67039	361.711	-4264.019	4963.574	325.775	-4277.911	4987.470	294.660	-4300.814	5017.696	323.363	-4335.498	5027.808	373.390	-4347.951	5021.470	431.333	-4365.484	5013.388	461.053	-4410.858	5032.078	427.963	-4443.697	5066.830	391.784	-4451.400	5106.133	382.800	-4482.989	5148.686	432.192	-4533.371	5175.810	NA	NA	NA	456.831	-4568.052	5276.522	455.948	-4503.813	5319.210	456.013	-4440.391	5360.236	462.417	-4388.942	5413.971	480.041	-4335.035	5495.230
2091	11.67598	362.664	-4256.359	4928.792	326.447	-4269.928	4952.257	293.584	-4291.750	4979.055	320.857	-4326.329	4992.369	371.108	-4340.436	4987.258	428.276	-4357.393	4975.394	461.828	-4401.367	4991.288	431.967	-4435.772	5026.978	392.943	-4442.501	5065.454	383.202	-4473.090	5109.203	430.384	-4526.250	5134.951	NA	NA	NA	455.991	-4569.277	5231.845	458.377	-4506.348	5275.442	466.367	-4441.699	5313.260	472.433	-4387.525	5364.724	493.915	-4329.465	5442.201
2092	11.68156	363.665	-4248.572	4893.838	327.428	-4261.514	4916.966	292.500	-4281.693	4943.343	317.272	-4317.053	4956.916	366.849	-4332.728	4950.450	425.062	-4349.333	4938.116	462.320	-4391.612	4950.530	435.700	-4427.933	4986.491	396.424	-4434.244	5024.909	384.493	-4463.488	5069.676	428.997	-4518.811	5094.603	453.212	-4556.989	5115.765	454.887	-4570.016	5186.519	470.903	-4511.189	5237.187	470.310	-4443.279	5266.678	482.448	-4386.938	5314.744	506.306	-4324.442	5388.429
2093	11.68715	364.989	-4240.495	4858.533	328.636	-4253.338	4881.540	292.117	-4271.443	4907.897	314.754	-4307.482	4921.292	364.963	-4324.390	4916.257	421.917	-4341.221	4900.994	462.332	-4381.771	4909.472	439.355	-4420.152	4945.380	400.056	-4425.683	4984.205	385.889	-4453.500	5029.693	428.585	-4510.373	5054.715	454.931	-4554.247	5076.980	453.612	-4570.236	5140.601	467.783	-4512.953	5190.374	476.245	-4445.273	5220.085	492.395	-4387.838	5264.205	518.294	-4321.211	5334.455
2094	11.69274	366.218	-4232.522	4823.067	329.908	-4245.132	4845.851	291.590	-4261.110	4871.867	312.561	-4297.737	4885.839	362.047	-4316.075	4880.808	419.050	-4332.541	4864.198	462.011	-4371.674	4868.680	442.775	-4412.345	4903.600	406.262	-4417.823	4944.205	387.696	-4443.507	4989.383	426.959	-4502.130	5014.711	452.162	-4545.860	5032.991	452.257	-4569.910	5094.148	464.986	-4515.673	5143.357	483.028	-4448.137	5172.945	501.134	-4389.235	5212.568	529.341	-4319.514	5279.456
2095	11.69832	368.355	-4224.533	4787.732	331.537	-4236.878	4810.078	291.553	-4250.674	4835.500	310.557	-4287.827	4850.245	358.490	-4307.437	4844.609	416.498	-4323.713	4827.663	461.232	-4361.605	4827.784	448.926	-4404.164	4862.749	411.929	-4410.495	4904.911	390.098	-4433.481	4948.798	424.740	-4493.171	4974.940	451.898	-4539.236	4988.441	450.912	-4569.005	5047.220	464.371	-4520.136	5097.805	489.514	-4452.327	5124.723	511.858	-4392.116	5162.377	540.647	-4319.706	5224.571
2096	11.70391	370.111	-4216.356	4751.746	333.329	-4228.372	4774.227	291.533	-4240.138	4798.965	308.725	-4277.554	4814.678	356.099	-4298.289	4809.591	413.741	-4314.521	4791.272	460.177	-4351.236	4787.253	451.936	-4395.543	4820.435	416.119	-4403.307	4862.913	391.495	-4422.777	4906.983	424.167	-4484.522	4934.947	451.252	-4531.806	4945.484	449.669	-4567.493	4999.872	464.957	-4524.140	5052.555	495.166	-4456.813	5076.662	521.066	-4395.983	5111.116	550.611	-4320.531	5169.694
2097	11.70950	371.795	-4208.038	4715.730	336.967	-4220.069	4739.643	291.726	-4229.517	4762.227	307.237	-4266.957	4778.867	354.037	-4289.031	4774.556	411.106	-4305.615	4754.917	458.799	-4340.825	4747.214	451.665	-4386.332	4775.761	420.304	-4396.534	4820.634	395.614	-4414.134	4866.371	423.757	-4475.418	4895.326	451.033	-4524.280	4902.268	448.620	-4565.342	4952.165	479.079	-4529.066	5015.298	500.340	-4461.671	5028.800	530.332	-4401.165	5059.676	561.506	-4323.774	5114.578
2098	11.71508	373.689	-4199.441	4679.444	339.087	-4211.372	4703.745	292.297	-4218.596	4725.692	306.084	-4255.861	4743.216	352.153	-4279.450	4739.392	408.804	-4296.385	4718.593	458.614	-4330.259	4707.945	455.553	-4376.454	4733.119	424.772	-4389.620	4778.271	399.143	-4404.832	4824.818	423.457	-4466.555	4854.906	450.330	-4516.279	4858.788	447.857	-4562.523	4904.154	465.450	-4531.548	4961.875	504.828	-4466.987	4980.670	538.285	-4406.957	5008.206	573.491	-4328.981	5059.973
2099	11.72067	375.497	-4190.978	4642.927	339.617	-4202.702	4666.204	293.245	-4207.684	4688.738	305.092	-4244.942	4707.401	350.328	-4269.732	4704.101	406.536	-4287.000	4682.150	455.535	-4319.658	4667.719	459.814	-4367.993	4690.994	428.266	-4382.717	4733.795	402.908	-4395.660	4782.944	423.610	-4457.492	4814.729	450.401	-4508.135	4815.765	447.469	-4559.006	4855.898	467.164	-4535.474	4917.361	508.672	-4472.647	4932.694	546.247	-4413.513	4956.969	584.987	-4335.138	5005.520
2100	11.72626	377.827	-4182.348	4606.379	341.100	-4194.725	4628.984	295.063	-4196.727	4652.402	304.536	-4233.274	4671.792	348.663	-4259.788	4668.604	404.464	-4277.559	4645.556	453.670	-4309.162	4628.254	462.133	-4357.762	4647.765	433.080	-4375.506	4691.000	407.173	-4387.155	4740.726	423.950	-4448.518	4773.786	449.528	-4499.773	4772.411	447.549	-4554.760	4807.454	470.343	-4541.698	4873.435	511.812	-4478.296	4884.932	553.475	-4421.065	4905.920	597.651	-4343.626	4950.896
2101	11.73184	380.260	-4173.464	4569.451	344.680	-4185.675	4593.523	297.369	-4185.870	4615.772	304.247	-4221.770	4636.286	347.253	-4249.711	4633.235	402.228	-4268.366	4608.547	451.552	-4298.476	4589.186	464.392	-4347.205	4604.472	438.197	-4368.099	4648.129	411.686	-4378.873	4698.424	424.770	-4439.418	4733.009	449.620	-4491.557	4729.028	448.188	-4549.755	4758.881	470.169	-4543.333	4826.926	514.147	-4483.994	4837.241	560.227	-4429.054	4854.969	611.110	-4353.458	4896.438
2102	11.73743	382.559	-4164.935	4532.488	347.690	-4176.865	4557.200	300.647	-4175.156	4579.674	304.052	-4209.992	4600.349	345.930	-4239.494	4597.327	399.944	-4258.844	4571.238	449.011	-4287.858	4549.608	466.608	-4336.131	4561.476	444.405	-4360.433	4607.213	416.453	-4370.927	4655.652	426.111	-4430.609	4691.618	449.826	-4483.102	4685.703	449.477	-4543.961	4710.236	470.667	-4543.870	4779.742	515.898	-4489.810	4789.768	566.297	-4437.745	4804.269	624.825	-4365.496	4841.405
2103	11.74302	384.251	-4155.671	4494.407	350.040	-4168.438	4519.725	303.355	-4164.152	4542.549	304.575	-4197.802	4564.744	345.043	-4229.009	4561.644	397.773	-4249.430	4533.823	446.847	-4277.519	4510.619	468.491	-4324.689	4518.461	449.415	-4352.385	4563.065	421.261	-4363.503	4612.375	427.275	-4421.561	4652.408	450.459	-4474.665	4642.270	452.828	-4537.419	4662.313	469.135	-4543.821	4731.590	516.996	-4495.530	4742.283	571.171	-4446.500	4754.723	638.751	-4379.666	4786.277
2104	11.74860	387.144	-4146.529	4456.842	353.318	-4159.682	4482.568	306.280	-4152.928	4505.385	305.432	-4185.589	4529.094	344.633	-4218.730	4525.853	395.889	-4239.826	4496.288	444.687	-4267.220	4471.470	470.176	-4313.009	4475.559	454.299	-4343.886	4518.250	425.995	-4356.145	4568.598	429.776	-4413.342	4607.297	451.475	-4466.178	4598.831	452.464	-4529.788	4612.569	466.287	-4543.265	4682.508	517.466	-4500.826	4695.025	575.836	-4456.241	4703.805	651.983	-4395.653	4730.463
2105	11.75419	390.131	-4137.657	4418.901	357.769	-4150.526	4446.261	309.491	-4141.811	4467.945	306.384	-4173.271	4492.517	344.348	-4208.220	4489.971	394.047	-4230.243	4458.706	442.741	-4256.866	4432.293	471.614	-4300.542	4433.073	459.776	-4334.989	4474.529	432.108	-4347.072	4526.866	432.078	-4404.040	4565.249	452.643	-4457.890	4556.641	455.839	-4522.668	4564.511	462.836	-4542.281	4632.536	517.633	-4506.242	4647.923	579.141	-4464.519	4658.045	663.979	-4414.329	4676.582
2106	11.75978	393.260	-4128.646	4380.749	361.383	-4141.625	4408.598	313.249	-4130.989	4430.380	308.013	-4161.137	4456.049	344.201	-4197.157	4453.900	392.470	-4220.582	4420.965	440.723	-4246.460	4393.081	472.819	-4288.378	4390.836	464.985	-4326.172	4430.264	436.315	-4341.903	4479.981	434.945	-4395.117	4522.436	454.471	-4449.181	4512.999	459.453	-4515.209	4516.457	459.495	-4540.949	4581.712	517.272	-4511.683	4600.748	582.018	-4474.483	4608.881	673.976	-4436.759	4623.439
2107	11.76536	396.825	-4119.006	4342.469	365.466	-4132.801	4370.934	317.293	-4119.961	4392.694	309.414	-4148.817	4418.924	344.449	-4186.523	4417.733	391.147	-4210.920	4383.581	438.819	-4236.210	4354.118	472.874	-4275.731	4355.282	470.330	-4316.569	4386.964	440.481	-4334.715	4436.153	437.766	-4386.088	4479.300	456.646	-4440.365	4469.460	463.156	-4506.617	4468.671	456.976	-4539.349	4530.075	516.509	-4515.420	4557.605	584.102	-4485.512	4555.809	680.636	-4460.985	4568.839
2108	11.77095	403.032	-4104.200	4300.281	369.776	-4123.845	4333.117	321.608	-4109.489	4354.780	311.673	-4136.585	4381.906	344.686	-4175.322	4381.494	389.949	-4201.098	4345.957	437.361	-4225.676	4314.689	473.501	-4264.085	4313.143	475.933	-4304.817	4345.586	447.262	-4328.051	4390.484	441.176	-4377.148	4436.064	459.239	-4430.805	4425.141	467.014	-4497.757	4420.935	455.993	-4537.559	4477.663	515.403	-4520.658	4510.021	584.999	-4496.419	4507.399	684.073	-4486.274	4514.043
2109	11.77654	407.111	-4094.521	4262.279	374.843	-4114.161	4295.038	326.104	-4099.102	4316.466	313.700	-4124.191	4344.394	345.298	-4164.351	4344.916	389.176	-4191.387	4306.198	435.823	-4215.254	4275.582	473.927	-4252.123	4270.921	480.417	-4294.197	4301.335	451.467	-4320.662	4344.649	444.664	-4368.224	4391.986	461.988	-4422.060	4381.833	470.835	-4487.197	4378.344	457.259	-4535.658	4424.516	513.960	-4525.975	4461.832	585.548	-4505.866	4461.646	684.167	-4511.735	4459.259
2110	11.78212	411.376	-4084.642	4223.950	379.817	-4105.142	4256.630	330.950	-4088.864	4277.792	316.212	-4112.086	4306.168	345.573	-4152.739	4308.028	388.541	-4181.380	4268.826	434.569	-4204.743	4236.624	474.141	-4240.150	4228.907	484.728	-4282.940	4257.454	456.592	-4312.021	4300.440	448.274	-4359.221	4347.455	464.898	-4413.899	4337.858	475.005	-4478.082	4331.258	457.907	-4538.205	4362.152	512.648	-4531.797	4413.454	585.477	-4516.929	4413.521	680.753	-4535.794	4404.685
2111	11.78771	415.787	-4074.362	4185.352	385.454	-4096.433	4218.756	336.764	-4078.463	4240.199	320.029	-4098.074	4275.923	347.156	-4141.931	4271.618	388.419	-4171.234	4231.615	433.873	-4194.529	4198.347	474.158	-4228.192	4186.996	488.348	-4271.319	4213.126	464.578	-4304.428	4254.524	451.329	-4349.488	4307.948	468.272	-4405.106	4294.362	479.308	-4468.895	4283.997	461.666	-4529.869	4314.075	510.823	-4537.665	4364.456	584.625	-4528.283	4365.324	675.103	-4557.934	4349.960
2112	11.79330	420.514	-4064.160	4146.985	391.385	-4087.477	4180.647	342.001	-4068.803	4200.988	323.343	-4085.683	4237.353	348.404	-4130.556	4234.924	388.450	-4161.015	4193.886	433.099	-4183.910	4159.537	474.262	-4215.966	4145.511	489.982	-4259.251	4166.375	471.078	-4295.894	4208.270	455.177	-4340.568	4262.247	471.794	-4396.354	4250.766	483.989	-4459.751	4237.205	465.542	-4524.323	4261.447	508.803	-4543.554	4314.214	583.106	-4539.910	4317.998	667.950	-4577.675	4295.589
2113	11.79888	425.569	-4053.833	4108.813	397.506	-4078.578	4142.675	347.500	-4060.216	4162.546	324.829	-4073.025	4195.793	350.036	-4118.953	4197.896	388.901	-4150.422	4156.673	432.432	-4173.053	4120.458	474.193	-4203.954	4104.126	493.639	-4247.059	4122.590	477.475	-4286.887	4162.162	459.796	-4332.145	4216.341	475.532	-4387.828	4206.849	488.937	-4450.553	4190.525	471.401	-4517.489	4210.837	506.324	-4550.032	4261.497	580.608	-4552.131	4270.452	660.236	-4594.932	4240.333
2114	11.80447	429.845	-4041.903	4066.285	403.918	-4069.609	4104.323	353.011	-4051.268	4122.638	329.206	-4062.582	4155.135	352.050	-4107.226	4161.033	389.608	-4139.958	4119.287	432.302	-4162.195	4082.018	474.115	-4191.897	4063.123	497.229	-4234.635	4078.679	483.477	-4276.266	4115.653	464.441	-4323.463	4169.260	479.178	-4379.275	4163.021	494.147	-4441.618	4144.343	477.808	-4510.260	4160.349	504.025	-4554.732	4208.768	576.825	-4564.983	4223.027	652.377	-4609.500	4183.076
2115	11.81006	435.234	-4031.488	4027.882	410.411	-4060.574	4065.983	358.728	-4042.460	4082.811	333.479	-4050.753	4115.051	353.611	-4094.853	4123.393	390.821	-4129.305	4081.739	432.388	-4151.285	4043.131	473.743	-4180.145	4020.981	500.414	-4221.912	4034.880	490.004	-4265.284	4069.668	469.557	-4314.506	4121.620	482.712	-4370.652	4118.161	499.343	-4432.757	4098.811	484.809	-4502.795	4110.698	502.487	-4557.415	4154.398	571.414	-4578.226	4174.938	645.483	-4622.724	4130.446
2116	11.81564	440.861	-4021.323	3989.383	417.505	-4052.140	4028.507	364.616	-4033.716	4043.050	338.216	-4039.229	4074.416	356.165	-4082.776	4086.088	392.325	-4118.432	4044.215	432.553	-4140.368	4003.871	473.904	-4168.158	3980.231	503.564	-4208.982	3991.177	496.814	-4254.230	4022.289	474.288	-4305.251	4072.656	486.262	-4362.056	4073.361	504.826	-4423.990	4053.199	492.845	-4495.179	4062.412	502.077	-4557.958	4099.055	563.814	-4590.956	4125.359	641.022	-4633.807	4085.587
2117	11.82123	446.588	-4011.028	3950.595	424.330	-4043.028	3990.109	371.599	-4025.218	4003.695	345.474	-4028.263	4035.542	359.100	-4071.380	4047.612	394.213	-4107.692	4006.603	433.155	-4129.451	3965.049	474.334	-4156.239	3939.928	506.549	-4195.949	3947.937	503.765	-4242.993	3976.767	480.578	-4296.317	4024.048	490.088	-4353.262	4027.847	510.481	-4415.721	4007.197	500.685	-4487.948	4013.688	503.080	-4556.406	4043.589	554.307	-4601.734	4073.709	635.854	-4643.726	4044.920
2118	11.82682	452.383	-4001.011	3911.695	431.316	-4033.801	3951.529	377.995	-4016.392	3963.745	350.282	-4017.058	3994.073	361.662	-4059.235	4009.030	396.437	-4096.727	3968.930	434.027	-4118.528	3926.109	474.872	-4144.427	3899.437	509.552	-4182.773	3904.606	510.815	-4231.418	3931.836	487.419	-4287.292	3975.023	493.893	-4344.326	3981.362	515.831	-4407.434	3962.140	507.698	-4481.656	3961.479	505.390	-4553.081	3988.154	543.355	-4609.703	4017.315	626.836	-4653.458	4004.867
2119	11.83240	458.424	-3990.963	3872.636	438.349	-4024.688	3912.790	384.533	-4007.404	3923.425	355.297	-4006.116	3952.421	364.256	-4046.938	3970.346	398.880	-4085.535	3931.345	435.064	-4107.661	3886.978	475.672	-4132.641	3859.164	512.434	-4169.598	3861.661	516.355	-4220.144	3881.897	495.004	-4278.361	3925.857	498.225	-4335.226	3935.129	520.815	-4399.298	3917.591	516.997	-4473.438	3914.547	508.898	-4547.641	3933.659	532.974	-4612.217	3961.467	612.597	-4665.287	3966.946
2120	11.83799	464.697	-3981.254	3833.439	445.422	-4015.584	3873.746	391.496	-3998.321	3883.603	360.199	-3995.359	3910.271	366.929	-4034.702	3930.926	401.604	-4074.818	3895.330	436.682	-4096.647	3848.396	476.901	-4120.753	3819.252	515.182	-4156.748	3819.133	522.846	-4208.152	3836.663	503.307	-4269.344	3876.412	502.912	-4325.978	3887.773	525.545	-4391.241	3873.544	525.828	-4465.390	3868.165	512.913	-4540.467	3879.904	524.026	-4609.878	3904.440	590.724	-4677.620	3930.275
2121	11.84358	471.042	-3971.265	3794.223	452.740	-4006.576	3834.785	398.610	-3989.111	3843.583	365.695	-3984.506	3867.883	369.591	-4022.224	3890.933	404.330	-4063.625	3857.471	439.016	-4085.808	3811.030	478.462	-4109.080	3779.415	518.070	-4144.265	3777.610	529.344	-4196.149	3791.992	512.137	-4260.255	3827.220	507.850	-4316.816	3838.115	530.058	-4382.918	3829.275	534.269	-4456.756	3821.657	517.269	-4531.936	3827.241	517.607	-4603.208	3847.417	558.634	-4683.115	3890.035
2122	11.84916	477.513	-3961.653	3754.983	460.085	-3997.587	3795.627	406.078	-3979.962	3803.482	371.495	-3973.629	3825.354	372.536	-4009.737	3850.492	406.459	-4052.728	3818.550	441.243	-4074.833	3772.327	480.359	-4097.450	3739.496	520.667	-4131.947	3735.632	535.689	-4184.303	3747.801	520.401	-4251.047	3774.865	514.267	-4306.626	3791.868	534.146	-4374.783	3782.733	541.830	-4447.787	3776.562	521.668	-4522.211	3775.579	513.768	-4594.316	3791.856	521.376	-4679.551	3841.248
2123	11.85475	484.156	-3952.104	3715.663	467.682	-3989.493	3755.905	413.283	-3970.089	3763.450	378.020	-3962.445	3783.160	375.982	-3998.112	3809.528	408.894	-4041.818	3779.881	443.605	-4063.852	3733.388	482.930	-4086.213	3700.072	523.723	-4120.170	3694.874	541.843	-4172.442	3703.899	529.806	-4241.262	3726.509	520.261	-4297.042	3740.705	538.733	-4365.557	3737.481	548.432	-4438.141	3731.363	526.594	-4511.331	3724.806	510.402	-4583.297	3738.126	488.446	-4665.628	3787.404
2124	11.86034	491.099	-3942.853	3676.221	475.262	-3980.888	3716.172	421.259	-3961.002	3723.357	382.139	-3952.038	3737.806	379.419	-3985.351	3768.157	411.422	-4030.703	3740.869	446.516	-4052.979	3694.743	485.812	-4074.924	3660.919	526.754	-4108.617	3653.851	547.887	-4160.608	3660.020	538.870	-4230.703	3678.602	527.412	-4286.288	3692.115	543.548	-4355.402	3691.213	554.191	-4428.177	3686.339	531.114	-4500.556	3676.825	506.657	-4570.678	3685.764	461.313	-4647.677	3726.762
2125	11.86592	498.074	-3933.798	3636.733	482.851	-3971.853	3676.701	429.379	-3952.036	3683.420	392.192	-3939.955	3698.117	383.152	-3972.462	3726.422	413.861	-4019.538	3701.652	449.632	-4042.172	3656.281	489.177	-4063.952	3622.421	530.224	-4097.149	3612.844	553.877	-4148.985	3616.576	547.712	-4219.681	3631.533	534.740	-4275.166	3643.785	548.679	-4344.265	3645.889	559.709	-4417.733	3641.159	535.018	-4489.342	3629.898	502.634	-4556.723	3634.652	441.082	-4626.926	3665.036
2126	11.87151	505.191	-3924.929	3597.325	490.596	-3963.767	3636.920	437.644	-3943.186	3643.595	399.862	-3928.802	3655.360	387.241	-3959.454	3684.084	416.478	-4007.847	3661.997	453.010	-4031.611	3617.798	492.812	-4053.259	3584.074	534.350	-4086.643	3571.297	559.995	-4136.889	3573.216	556.495	-4208.265	3585.086	542.576	-4263.723	3596.266	553.827	-4333.448	3599.110	565.020	-4406.861	3595.460	537.872	-4477.354	3585.173	499.067	-4541.160	3582.412	428.826	-4604.965	3607.780
2127	11.87709	512.393	-3916.252	3557.814	498.266	-3955.587	3597.296	445.878	-3934.388	3603.577	407.477	-3917.762	3611.974	391.531	-3945.025	3641.939	419.468	-3996.374	3622.444	456.554	-4021.057	3579.098	496.695	-4042.703	3545.389	538.542	-4075.470	3531.194	566.047	-4124.909	3530.098	565.178	-4196.576	3539.269	550.692	-4252.283	3548.889	558.838	-4322.102	3551.136	569.938	-4395.738	3550.098	539.937	-4464.876	3540.411	495.666	-4524.504	3533.334	419.353	-4583.945	3548.010
