NO_OF_FRAMES	321
NO_OF_CAMERAS	23
NO_OF_MARKERS	18
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 12:20:35	11529.31991203
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	18 X	18 Y	18 Z	
13403	74.87151	1068.847	-4080.967	7652.148	NA	NA	NA	NA	NA	NA	965.579	-4116.728	7682.453	984.013	-4158.476	7683.741	1028.453	-4194.290	7675.628	1073.271	-4233.048	7660.274	1112.031	-4285.546	7661.339	1091.689	-4319.049	7686.500	1037.988	-4328.889	7681.476	972.868	-4304.382	7671.718	912.200	-4310.849	7700.439	883.220	-4364.048	7708.065	884.774	-4433.476	7705.441	883.643	-4500.145	7705.427	848.947	-4565.418	7713.946	805.128	-4624.098	7727.720	767.892	-4717.422	7740.831
13404	74.87709	1074.109	-4075.433	7631.837	NA	NA	NA	NA	NA	NA	977.390	-4108.645	7668.683	986.706	-4150.155	7663.675	1035.395	-4188.628	7656.380	1075.408	-4225.481	7641.249	1115.249	-4277.608	7640.311	1099.423	-4314.614	7664.588	1046.908	-4325.383	7663.413	982.055	-4300.083	7653.540	918.455	-4304.254	7667.063	888.066	-4352.502	7690.314	887.824	-4421.650	7689.269	888.288	-4488.524	7689.598	856.998	-4555.535	7697.608	815.421	-4615.749	7711.714	780.218	-4709.846	7724.636
13405	74.88268	1079.405	-4070.024	7611.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	989.450	-4141.655	7643.452	1037.957	-4180.139	7636.439	1078.925	-4218.751	7624.223	1118.178	-4269.714	7619.232	1105.176	-4310.610	7646.751	1055.940	-4321.789	7645.105	992.229	-4299.678	7634.330	927.227	-4292.760	7652.562	896.466	-4343.899	7670.187	890.919	-4409.719	7672.752	892.650	-4476.665	7673.633	865.035	-4545.427	7681.112	825.701	-4607.217	7695.335	792.711	-4702.176	7708.355
13406	74.88827	1086.771	-4063.882	7597.995	NA	NA	NA	NA	NA	NA	984.036	-4091.292	7631.749	992.373	-4133.133	7623.231	1040.175	-4172.417	7616.894	1080.782	-4211.305	7604.693	1120.794	-4261.716	7598.072	1112.875	-4304.345	7625.367	1065.057	-4318.012	7626.455	1001.285	-4295.728	7615.805	936.309	-4284.572	7629.537	897.670	-4328.003	7653.650	887.690	-4396.783	7651.197	896.763	-4464.519	7657.409	872.950	-4535.053	7664.410	836.172	-4598.337	7678.717	805.616	-4694.026	7692.162
13407	74.89385	1092.334	-4058.268	7577.015	NA	NA	NA	NA	NA	NA	990.053	-4080.664	7605.682	995.348	-4124.438	7602.749	1042.212	-4164.589	7596.979	1081.337	-4203.794	7583.985	1122.315	-4253.528	7576.042	1121.818	-4301.142	7597.271	1073.605	-4311.331	7607.762	1010.342	-4291.960	7597.132	945.511	-4277.453	7609.384	894.702	-4316.710	7629.636	898.035	-4385.690	7637.329	907.571	-4453.487	7639.681	880.547	-4524.169	7647.611	846.601	-4589.327	7661.791	818.501	-4685.529	7675.967
13408	74.89944	1098.030	-4052.630	7555.597	NA	NA	NA	NA	NA	NA	994.009	-4073.646	7582.125	998.331	-4115.800	7581.998	1044.669	-4156.426	7576.943	1083.262	-4196.398	7564.321	1124.820	-4245.238	7555.147	1129.031	-4294.145	7574.519	1082.861	-4307.369	7588.180	1019.135	-4288.436	7579.753	954.932	-4270.562	7589.144	901.071	-4305.366	7610.380	907.979	-4373.701	7618.256	913.851	-4443.255	7623.380	888.114	-4513.936	7630.579	856.940	-4579.905	7644.601	831.514	-4676.626	7659.604
13409	74.90503	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000.576	-4069.823	7556.592	1010.763	-4108.049	7567.880	1047.813	-4148.505	7557.662	1085.132	-4188.890	7544.474	1127.335	-4236.833	7534.213	1136.335	-4286.392	7552.058	1092.139	-4303.278	7568.292	1028.063	-4284.905	7560.887	964.464	-4264.206	7568.764	907.919	-4294.130	7590.635	911.190	-4361.985	7601.372	917.996	-4431.424	7606.341	895.280	-4502.620	7613.747	866.989	-4570.069	7627.150	844.545	-4667.480	7642.948
13410	74.91061	NA	NA	NA	NA	NA	NA	NA	NA	NA	1005.448	-4060.912	7534.499	1014.096	-4096.367	7549.125	1050.201	-4140.249	7537.288	1088.290	-4181.540	7525.530	1129.712	-4228.597	7513.414	1142.208	-4277.641	7526.621	1101.410	-4298.942	7547.814	1037.030	-4281.486	7541.868	975.007	-4259.228	7548.893	921.337	-4282.273	7575.663	915.387	-4349.877	7583.234	920.135	-4416.787	7589.010	902.216	-4490.877	7596.824	876.731	-4559.750	7609.672	857.402	-4657.564	7626.005
13411	74.91620	1108.876	-4032.898	7475.344	NA	NA	NA	1049.656	-4038.789	7500.498	1010.621	-4051.850	7512.222	1016.699	-4087.652	7527.626	1052.361	-4132.201	7516.899	1090.328	-4173.767	7505.430	1132.030	-4220.260	7492.523	1148.364	-4269.487	7503.904	1110.641	-4294.539	7526.747	1045.951	-4278.043	7522.681	985.201	-4254.233	7528.623	929.418	-4268.800	7556.313	916.915	-4336.897	7566.132	921.615	-4403.378	7572.707	908.943	-4478.874	7579.663	886.208	-4548.874	7592.224	869.596	-4647.216	7608.530
13412	74.92179	1115.244	-4027.235	7453.293	NA	NA	NA	1056.782	-4031.179	7478.279	1015.965	-4042.935	7489.977	1019.588	-4078.739	7505.879	1054.692	-4123.784	7496.039	1092.442	-4165.957	7485.091	1134.606	-4212.006	7472.043	1154.609	-4262.130	7483.819	1119.768	-4289.972	7505.147	1054.999	-4274.565	7503.293	993.508	-4246.812	7506.760	937.107	-4258.944	7533.656	921.856	-4324.647	7547.159	926.338	-4391.062	7554.649	915.442	-4466.707	7562.433	895.352	-4537.702	7574.796	880.748	-4636.376	7590.784
13413	74.92737	1121.576	-4021.498	7430.751	NA	NA	NA	1063.278	-4024.916	7455.696	1021.508	-4034.017	7467.465	1022.568	-4069.765	7483.839	1056.906	-4115.362	7475.115	1094.595	-4158.087	7464.524	1136.923	-4203.751	7451.259	1159.800	-4253.814	7460.958	1128.697	-4285.138	7482.892	1063.941	-4270.989	7483.724	1003.208	-4241.533	7485.856	945.646	-4248.616	7512.061	927.051	-4312.373	7527.865	931.102	-4378.543	7536.313	921.935	-4454.490	7544.918	904.072	-4526.176	7557.346	891.235	-4625.073	7572.703
13414	74.93296	1132.443	-4018.350	7412.773	1105.445	-4027.426	7418.785	1069.849	-4018.577	7433.013	1026.131	-4020.056	7447.625	1025.731	-4060.643	7461.765	1058.991	-4107.098	7453.874	1096.786	-4150.076	7443.763	1139.293	-4195.354	7430.499	1164.688	-4245.256	7438.255	1137.006	-4282.177	7465.527	1073.015	-4267.433	7463.863	1012.928	-4236.365	7464.790	954.595	-4238.649	7490.216	932.453	-4300.053	7508.233	936.055	-4366.170	7517.686	928.186	-4442.233	7527.202	912.484	-4514.265	7539.991	901.151	-4613.710	7554.784
13415	74.93855	1138.667	-4012.302	7389.614	1116.428	-4021.781	7406.794	1080.522	-4007.872	7407.779	1032.019	-4011.132	7424.753	1029.193	-4054.359	7435.457	1058.034	-4097.982	7433.459	1099.039	-4142.052	7422.797	1141.681	-4187.114	7409.730	1169.230	-4236.581	7415.741	1146.055	-4276.381	7442.914	1082.040	-4263.887	7443.666	1022.684	-4231.340	7443.606	963.976	-4228.917	7467.983	938.050	-4287.778	7488.346	941.154	-4353.657	7498.639	934.362	-4429.722	7509.034	920.307	-4502.037	7522.560	910.912	-4601.501	7537.286
13416	74.94413	1145.052	-4006.209	7366.305	1122.587	-4015.604	7383.206	1087.484	-4001.724	7384.791	1038.245	-4002.744	7401.336	1033.161	-4045.460	7414.140	1060.768	-4089.256	7411.751	1101.469	-4133.952	7401.646	1144.144	-4178.818	7388.702	1173.669	-4227.878	7393.046	1154.667	-4270.050	7419.654	1091.106	-4260.349	7423.085	1032.418	-4226.394	7422.492	973.713	-4219.513	7445.664	943.823	-4275.493	7467.874	946.227	-4341.268	7479.372	940.418	-4417.313	7490.777	927.797	-4489.703	7505.041	920.269	-4589.183	7520.095
13417	74.94972	1151.329	-3999.989	7342.460	1128.993	-4009.624	7359.632	1093.565	-3983.909	7367.665	1044.571	-3994.262	7377.866	1037.025	-4035.995	7391.513	1066.447	-4079.977	7389.529	1103.855	-4125.862	7380.258	1146.786	-4170.479	7367.593	1177.880	-4219.005	7370.353	1163.001	-4263.206	7396.224	1100.137	-4256.815	7402.188	1042.165	-4221.515	7401.062	983.627	-4210.440	7423.284	949.943	-4263.326	7447.211	951.086	-4327.707	7459.786	946.580	-4404.796	7472.009	934.772	-4477.191	7487.393	929.203	-4576.694	7503.387
13418	74.95531	1157.618	-3993.932	7318.824	1135.216	-4003.563	7335.806	1099.465	-3986.914	7339.828	1051.068	-3985.560	7354.368	1041.064	-4026.596	7368.690	1069.197	-4071.404	7367.533	1106.339	-4117.683	7358.632	1149.614	-4162.106	7346.354	1181.769	-4210.125	7347.788	1171.002	-4256.075	7372.660	1109.170	-4253.286	7381.007	1052.353	-4220.111	7379.946	994.223	-4201.345	7403.656	956.342	-4251.295	7425.999	956.536	-4315.373	7439.909	952.672	-4392.358	7453.011	941.362	-4464.533	7469.629	937.070	-4563.746	7487.174
13419	74.96089	1163.899	-3987.883	7294.886	1141.516	-3997.546	7311.814	1106.232	-3980.623	7316.291	1057.718	-3977.132	7330.613	1045.319	-4017.129	7345.717	1071.964	-4062.834	7345.288	1108.944	-4109.453	7336.781	1152.441	-4153.677	7324.792	1185.536	-4201.101	7325.153	1178.187	-4251.452	7342.336	1118.277	-4249.751	7359.540	1062.089	-4215.341	7358.299	1004.572	-4193.101	7378.027	963.123	-4239.408	7404.464	962.063	-4303.037	7419.592	958.795	-4380.580	7433.659	947.717	-4451.688	7451.752	943.934	-4550.462	7471.403
13420	74.96648	1170.083	-3981.807	7270.837	1147.953	-3991.573	7287.938	1109.449	-3979.614	7297.329	1063.243	-3967.958	7308.886	1049.891	-4007.643	7322.434	1074.904	-4054.077	7322.804	1115.171	-4099.805	7313.620	1155.364	-4145.109	7302.910	1189.268	-4192.084	7302.652	1183.568	-4241.833	7316.536	1127.500	-4246.288	7337.653	1071.863	-4210.709	7336.544	1015.478	-4184.544	7358.181	970.096	-4228.000	7381.720	967.720	-4290.737	7398.848	964.519	-4367.957	7414.078	953.812	-4438.601	7433.829	949.761	-4537.017	7455.972
13421	74.97207	1176.364	-3975.715	7246.587	1154.269	-3985.652	7263.879	1116.035	-3973.669	7273.464	1070.171	-3959.334	7284.928	1054.612	-3998.010	7298.932	1077.913	-4045.151	7300.151	1117.912	-4091.234	7291.465	1158.315	-4136.431	7280.842	1193.046	-4182.957	7280.125	1190.455	-4233.778	7291.587	1136.740	-4242.846	7315.456	1081.617	-4206.226	7314.814	1026.648	-4176.538	7335.311	977.992	-4216.260	7359.324	973.500	-4278.404	7377.684	970.298	-4355.428	7394.312	959.814	-4425.555	7415.829	954.660	-4523.047	7440.998
13422	74.97765	1182.519	-3969.647	7222.389	1160.611	-3979.708	7239.488	1122.627	-3967.884	7249.394	1075.391	-3952.046	7262.145	1059.650	-3988.172	7275.450	1081.057	-4035.983	7277.142	1120.958	-4082.461	7268.873	1161.588	-4127.672	7258.848	1196.703	-4173.713	7257.403	1197.109	-4225.348	7266.800	1146.015	-4239.328	7293.008	1091.382	-4202.045	7293.042	1037.657	-4172.348	7310.163	986.215	-4204.748	7336.773	979.439	-4266.117	7356.083	975.817	-4342.644	7374.295	965.457	-4412.287	7397.722	958.379	-4508.734	7426.374
13423	74.98324	1188.932	-3963.591	7198.142	1165.448	-3976.482	7208.945	1128.644	-3961.659	7220.903	1082.442	-3943.719	7237.797	1064.293	-3977.708	7250.563	1084.475	-4026.674	7254.016	1124.064	-4073.538	7246.172	1164.769	-4118.763	7236.481	1200.218	-4164.533	7234.582	1203.435	-4215.907	7238.956	1155.473	-4235.772	7270.239	1101.114	-4198.102	7270.962	1049.121	-4164.839	7287.107	994.991	-4193.360	7313.905	985.357	-4253.952	7334.231	981.410	-4329.374	7354.104	970.906	-4399.537	7379.522	960.778	-4493.746	7411.835
13424	74.98883	1195.096	-3957.431	7173.563	1171.809	-3970.516	7184.575	1135.230	-3955.844	7196.502	1089.609	-3935.384	7213.173	1069.699	-3967.524	7226.691	1088.024	-4017.135	7230.673	1127.357	-4064.331	7223.203	1168.064	-4109.716	7214.067	1203.626	-4155.495	7211.674	1209.425	-4207.194	7213.778	1162.887	-4233.563	7251.410	1110.805	-4194.458	7248.795	1060.692	-4157.588	7263.887	1004.151	-4182.125	7290.833	991.499	-4241.724	7311.835	987.015	-4316.510	7333.368	975.268	-4384.955	7361.117	962.583	-4478.271	7397.489
13425	74.99441	1201.381	-3951.354	7148.813	1178.284	-3964.725	7159.900	1141.872	-3949.791	7171.805	1096.948	-3926.866	7188.452	1075.262	-3957.325	7202.552	1091.775	-4007.472	7207.051	1130.797	-4055.032	7200.040	1171.240	-4100.633	7191.190	1206.733	-4146.287	7188.598	1215.245	-4198.316	7188.662	1172.984	-4228.570	7228.634	1120.418	-4191.020	7226.702	1072.371	-4151.104	7240.328	1013.828	-4171.081	7267.579	997.754	-4229.551	7289.110	992.650	-4303.895	7312.128	979.757	-4370.910	7342.466	964.016	-4461.659	7383.329
13426	75.00000	1207.726	-3945.447	7124.210	1184.630	-3958.867	7135.094	1148.530	-3943.779	7147.224	1104.347	-3918.461	7163.246	1081.097	-3946.922	7178.197	1095.706	-3997.596	7183.203	1134.221	-4045.531	7176.630	1174.604	-4091.575	7168.516	1209.205	-4137.269	7164.839	1216.620	-4189.394	7159.688	1181.925	-4226.048	7200.794	1130.418	-4187.827	7203.643	1084.110	-4145.289	7216.471	1024.474	-4159.282	7245.199	1004.459	-4217.424	7265.945	998.190	-4291.237	7290.602	983.815	-4356.738	7323.485	965.053	-4444.541	7369.208
13427	75.00559	1214.080	-3939.401	7099.213	1191.259	-3952.849	7110.398	1155.228	-3937.796	7122.309	1112.002	-3910.554	7137.966	1087.054	-3936.446	7153.515	1099.876	-3987.414	7159.356	1137.798	-4036.004	7153.032	1177.930	-4082.506	7145.449	1212.385	-4128.062	7141.701	1225.862	-4179.948	7138.260	1191.747	-4221.695	7175.453	1138.458	-4185.396	7182.199	1095.551	-4139.917	7192.189	1034.946	-4148.979	7221.320	1011.381	-4205.301	7242.531	1003.781	-4278.278	7268.673	987.656	-4342.140	7304.100	965.504	-4426.216	7355.023
13428	75.01117	1221.495	-3932.520	7080.431	1199.243	-3944.514	7091.228	1161.979	-3931.749	7097.131	1119.679	-3902.719	7112.120	1093.252	-3925.949	7128.667	1104.258	-3977.173	7135.232	1141.372	-4026.386	7129.257	1181.178	-4073.258	7121.997	1215.695	-4118.997	7118.751	1231.111	-4170.557	7113.369	1201.670	-4216.766	7149.808	1148.501	-4182.490	7159.985	1106.702	-4134.585	7167.823	1045.706	-4139.317	7196.664	1018.792	-4193.240	7218.786	1009.410	-4265.354	7246.297	991.351	-4327.350	7284.268	965.348	-4406.610	7340.599
13429	75.01676	1227.224	-3927.420	7048.625	1205.832	-3938.570	7065.772	1169.094	-3926.452	7076.091	1127.278	-3896.566	7085.368	1099.630	-3917.344	7101.839	1108.826	-3966.763	7111.002	1145.042	-4016.678	7105.436	1184.531	-4064.075	7098.531	1218.873	-4109.791	7095.441	1235.763	-4160.964	7088.246	1211.616	-4211.320	7123.723	1158.537	-4179.797	7137.681	1117.616	-4130.242	7143.261	1057.061	-4129.175	7172.424	1026.758	-4181.146	7195.108	1015.153	-4252.404	7223.573	994.810	-4312.047	7263.979	964.577	-4385.965	7325.613
13430	75.02235	1234.034	-3921.496	7023.287	1211.312	-3935.015	7034.434	1175.854	-3919.259	7046.295	1135.258	-3888.423	7059.360	1106.281	-3906.867	7076.265	1113.410	-3956.164	7086.602	1148.792	-4006.888	7081.394	1187.864	-4054.753	7074.733	1222.171	-4100.573	7072.087	1240.715	-4151.249	7063.822	1221.495	-4205.278	7097.179	1168.637	-4177.295	7115.208	1128.300	-4126.608	7118.698	1068.757	-4119.466	7149.478	1035.354	-4168.972	7171.643	1020.737	-4238.494	7200.709	998.262	-4296.551	7243.340	963.556	-4363.228	7310.087
13431	75.02793	1240.882	-3915.321	6997.479	1218.163	-3928.985	7008.643	1182.959	-3913.019	7020.592	1143.328	-3880.358	7033.276	1113.065	-3896.489	7052.209	1118.223	-3945.635	7061.901	1152.627	-3996.804	7057.417	1191.245	-4045.345	7050.682	1225.422	-4091.352	7048.520	1247.817	-4142.834	7042.698	1231.079	-4198.606	7070.180	1178.762	-4175.060	7092.281	1138.571	-4123.629	7094.133	1080.929	-4110.088	7124.486	1044.533	-4156.801	7148.178	1026.898	-4225.324	7177.537	1001.730	-4280.666	7222.137	960.708	-4338.150	7292.451
13432	75.03352	1248.092	-3909.262	6971.744	1225.129	-3922.892	6982.665	1190.045	-3906.852	6994.630	1151.729	-3872.410	7007.215	1120.038	-3885.981	7026.160	1123.135	-3934.939	7036.993	1156.538	-3986.938	7033.146	1194.791	-4035.929	7026.598	1228.716	-4082.048	7024.768	1252.804	-4132.907	7017.951	1240.620	-4191.360	7043.065	1188.153	-4172.134	7068.169	1148.846	-4120.817	7069.240	1093.352	-4101.052	7099.075	1054.113	-4144.504	7124.769	1033.452	-4212.060	7154.331	1005.215	-4264.801	7201.483	959.690	-4313.892	7275.741
13433	75.03911	1255.181	-3903.034	6945.533	1232.313	-3916.710	6956.466	1197.409	-3900.832	6968.819	1160.806	-3864.428	6981.654	1127.168	-3873.922	7000.937	1128.204	-3924.347	7011.724	1160.586	-3976.978	7008.617	1198.306	-4026.371	7002.196	1232.120	-4072.678	7000.733	1257.597	-4122.891	6992.984	1250.007	-4183.547	7015.920	1198.037	-4170.134	7043.754	1158.595	-4118.528	7043.830	1106.222	-4092.663	7073.470	1064.225	-4132.443	7101.400	1040.357	-4198.487	7132.662	1008.309	-4248.666	7178.850	958.818	-4288.785	7255.972
13434	75.04469	1262.566	-3896.810	6919.369	1239.584	-3910.487	6930.230	1204.776	-3894.800	6942.833	1169.280	-3856.796	6955.123	1134.595	-3863.477	6974.552	1133.239	-3913.515	6986.288	1164.523	-3967.208	6983.601	1202.017	-4016.790	6977.632	1235.686	-4063.142	6976.392	1262.351	-4112.952	6968.394	1259.103	-4175.064	6988.453	1208.015	-4168.071	7018.798	1168.448	-4116.123	7018.608	1119.310	-4084.607	7047.566	1074.772	-4120.180	7077.884	1047.396	-4184.434	7109.589	1011.895	-4231.512	7156.381	958.416	-4263.350	7234.733
13435	75.05028	1269.753	-3890.364	6892.855	1247.135	-3904.258	6903.995	1212.300	-3888.874	6916.949	1177.776	-3849.384	6928.539	1140.841	-3854.281	6949.250	1138.506	-3902.846	6960.329	1168.653	-3957.158	6958.535	1206.632	-4007.111	6953.533	1240.138	-4053.367	6952.402	1266.933	-4103.017	6943.592	1268.045	-4166.227	6961.041	1218.110	-4165.939	6993.402	1178.114	-4113.971	6993.239	1132.756	-4077.036	7021.647	1085.807	-4107.897	7054.258	1054.322	-4170.249	7086.336	1015.575	-4212.454	7134.287	958.629	-4238.242	7211.897
13436	75.05587	1277.107	-3884.069	6866.238	1254.746	-3898.009	6877.682	1220.083	-3883.187	6891.107	1186.417	-3842.058	6901.838	1148.777	-3844.238	6922.570	1143.916	-3892.183	6934.219	1172.883	-3947.103	6933.076	1210.597	-3997.422	6928.530	1244.037	-4043.575	6927.520	1271.565	-4093.039	6918.715	1276.776	-4156.811	6933.670	1228.126	-4163.790	6967.058	1187.822	-4111.805	6967.965	1145.746	-4070.408	6995.604	1097.097	-4095.747	7030.202	1061.379	-4156.252	7062.623	1019.735	-4194.569	7111.229	959.489	-4213.625	7188.002
13437	75.06145	1286.371	-3878.935	6839.728	1262.416	-3893.713	6850.764	1227.821	-3877.330	6864.977	1195.076	-3834.952	6874.941	1157.000	-3834.382	6895.856	1149.623	-3881.415	6907.934	1177.225	-3937.043	6907.500	1214.692	-3987.648	6903.215	1248.136	-4033.770	6902.500	1276.463	-4082.880	6893.895	1285.352	-4147.035	6906.247	1238.376	-4161.227	6940.111	1197.375	-4109.658	6942.368	1157.448	-4064.894	6969.522	1108.751	-4083.985	7007.471	1068.551	-4140.990	7039.286	1024.198	-4176.314	7087.847	961.240	-4189.799	7163.429
13438	75.06704	1293.766	-3872.340	6812.891	1270.397	-3887.418	6824.277	1235.732	-3871.576	6838.885	1203.743	-3828.064	6847.922	1165.484	-3824.685	6869.098	1155.500	-3870.869	6881.495	1179.740	-3927.575	6881.516	1219.114	-3977.844	6877.747	1252.397	-4023.924	6877.115	1281.304	-4072.745	6868.819	1293.520	-4135.413	6879.044	1249.638	-4157.296	6913.542	1204.723	-4108.273	6916.855	1167.065	-4060.500	6943.839	1120.383	-4071.890	6982.962	1075.897	-4125.466	7015.620	1029.135	-4157.781	7064.079	963.795	-4166.849	7138.400
13439	75.07263	1301.580	-3865.800	6786.353	1278.207	-3881.106	6797.678	1243.733	-3865.958	6812.625	1212.431	-3821.466	6820.873	1174.257	-3815.282	6842.112	1161.540	-3860.268	6854.828	1184.504	-3917.504	6855.312	1223.682	-3967.940	6851.991	1256.948	-4013.968	6851.610	1286.536	-4061.602	6843.927	1301.234	-4125.462	6851.094	1260.145	-4153.285	6885.391	1214.208	-4105.934	6891.182	1178.816	-4055.843	6917.095	1132.010	-4061.281	6957.368	1083.381	-4109.689	6991.881	1034.344	-4138.796	7040.094	967.044	-4144.684	7112.945
13440	75.07821	1305.507	-3864.703	6761.623	NA	NA	NA	1251.826	-3860.236	6786.157	1221.101	-3815.098	6793.549	1183.208	-3806.208	6815.130	1167.911	-3849.565	6828.180	1189.364	-3907.416	6828.924	1228.379	-3957.989	6826.017	1261.251	-4003.885	6825.748	1291.712	-4052.277	6818.068	1309.807	-4116.208	6823.931	1270.291	-4148.954	6856.378	1223.580	-4103.516	6865.284	1190.231	-4051.178	6890.688	1143.537	-4050.786	6931.708	1091.224	-4093.891	6967.574	1039.983	-4119.595	7015.569	971.200	-4123.105	7087.376
13441	75.08380	1317.338	-3852.386	6732.694	1294.790	-3868.069	6744.157	1260.018	-3854.760	6759.508	1229.732	-3808.851	6766.230	1192.272	-3797.287	6787.894	1174.405	-3839.040	6801.342	1194.367	-3897.372	6802.367	1233.359	-3947.956	6799.829	1266.261	-3993.726	6799.783	1297.349	-4040.885	6792.809	1317.374	-4105.620	6796.440	1281.222	-4143.413	6828.107	1233.119	-4100.620	6839.364	1201.387	-4046.610	6864.204	1155.220	-4040.897	6905.668	1099.452	-4078.519	6942.756	1046.174	-4100.057	6990.727	976.182	-4101.660	7061.582
13442	75.08939	1325.167	-3845.432	6705.581	1303.095	-3861.717	6717.089	1268.197	-3849.083	6732.593	1238.310	-3802.754	6738.699	1201.401	-3788.689	6760.420	1181.213	-3828.429	6774.575	1199.647	-3887.226	6775.701	1238.574	-3937.951	6773.556	1271.628	-3983.799	6773.971	1302.941	-4030.757	6766.839	1324.705	-4095.069	6768.906	1292.139	-4137.218	6799.717	1242.747	-4097.326	6813.403	1212.296	-4042.048	6837.825	1166.767	-4031.666	6879.319	1108.264	-4063.538	6917.438	1053.075	-4080.566	6965.238	982.041	-4079.969	7035.211
13443	75.09497	1333.761	-3838.625	6678.831	1311.529	-3855.230	6689.980	1276.601	-3843.471	6705.546	1246.949	-3796.766	6711.093	1210.650	-3780.216	6732.552	1187.153	-3818.668	6748.604	1205.009	-3877.153	6749.122	1243.931	-3927.828	6747.035	1277.163	-3973.600	6747.815	1308.648	-4020.344	6740.674	1331.730	-4084.255	6741.185	1303.076	-4130.425	6771.296	1252.519	-4093.954	6787.345	1222.744	-4037.616	6811.177	1178.402	-4022.776	6852.817	1117.464	-4049.180	6891.559	1060.760	-4061.306	6938.890	988.768	-4058.030	7008.266
13444	75.10056	1341.954	-3831.497	6651.569	1320.215	-3848.495	6662.771	1285.015	-3837.954	6678.385	1255.500	-3790.855	6683.535	1219.980	-3771.960	6704.586	1194.273	-3808.041	6721.522	1210.644	-3866.976	6722.465	1249.435	-3917.683	6720.284	1282.806	-3963.191	6721.114	1314.501	-4010.013	6714.091	1338.028	-4073.282	6713.089	1313.862	-4123.113	6742.597	1262.476	-4090.184	6761.457	1232.738	-4033.147	6784.170	1190.033	-4014.038	6826.021	1127.307	-4035.350	6865.172	1069.307	-4042.404	6911.938	996.532	-4035.329	6980.441
13445	75.10615	1350.799	-3824.478	6624.640	1328.731	-3841.708	6635.461	1293.470	-3832.423	6651.159	1264.121	-3785.033	6655.741	1229.449	-3763.976	6676.335	1201.464	-3797.417	6694.442	1216.567	-3856.667	6695.938	1254.700	-3907.277	6693.019	1288.786	-3952.923	6694.280	1320.390	-3999.749	6687.177	1344.992	-4062.598	6685.562	1324.406	-4115.341	6713.780	1272.387	-4086.390	6735.535	1242.494	-4028.847	6757.261	1200.378	-4007.675	6801.083	1137.792	-4022.105	6838.631	1078.717	-4024.031	6884.364	1005.294	-4012.185	6951.624
13446	75.11173	1359.264	-3817.344	6597.350	1337.571	-3834.896	6608.051	1301.865	-3826.838	6623.787	1272.750	-3779.250	6627.927	1238.929	-3756.067	6647.878	1208.963	-3786.530	6667.211	1222.667	-3846.231	6669.418	1260.547	-3897.101	6666.022	1294.723	-3942.621	6667.088	1326.357	-3989.260	6660.237	1351.999	-4051.959	6658.233	1335.022	-4107.063	6685.171	1282.375	-4082.268	6709.134	1251.837	-4024.502	6730.004	1212.422	-3999.287	6774.178	1148.948	-4009.090	6812.008	1088.946	-4006.405	6856.230	1014.842	-3988.836	6921.631
13447	75.11732	1368.169	-3810.289	6570.247	1346.277	-3827.932	6580.674	1310.595	-3821.246	6596.482	1281.274	-3773.615	6600.127	1248.429	-3748.433	6619.218	1216.674	-3775.712	6639.643	1229.076	-3835.552	6642.661	1266.646	-3886.573	6638.816	1300.842	-3932.084	6639.460	1332.503	-3978.825	6632.875	1359.028	-4041.313	6630.864	1345.251	-4098.435	6656.188	1292.308	-4078.195	6682.413	1261.209	-4020.249	6702.715	1223.715	-3991.215	6746.227	1160.714	-3996.541	6785.122	1100.037	-3989.389	6827.846	1024.873	-3966.062	6890.667
13448	75.12291	1376.641	-3803.104	6542.656	1355.319	-3820.981	6553.302	1319.471	-3815.670	6569.292	1289.839	-3768.047	6572.331	1258.563	-3742.699	6590.156	1224.707	-3764.945	6611.963	1235.709	-3824.838	6615.822	1273.346	-3875.999	6612.022	1306.956	-3921.572	6611.544	1338.717	-3968.473	6605.380	1366.027	-4030.606	6603.556	1355.549	-4089.344	6627.465	1302.182	-4073.950	6655.155	1270.471	-4016.044	6675.296	1235.641	-3983.273	6718.320	1172.802	-3984.110	6758.139	1111.998	-3972.986	6799.428	1035.586	-3944.031	6858.856
