NO_OF_FRAMES	240
NO_OF_CAMERAS	23
NO_OF_MARKERS	18
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 13:04:03	7654.40460165
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	18 X	18 Y	18 Z	
2139	11.94413	NA	NA	NA	914.177	-3887.907	5369.342	931.449	-3927.817	5392.315	983.266	-3941.073	5403.206	998.721	-3976.243	5427.774	NA	NA	NA	892.819	-3988.006	5428.774	830.276	-3976.500	5424.396	778.866	-3988.685	5433.082	781.487	-4031.847	5461.271	849.762	-4038.311	5461.183	909.868	-4023.765	5451.006	957.253	-3999.831	5432.947	1035.530	-4015.500	5491.161	1068.991	-4050.968	5535.202	1112.395	-4095.208	5574.697	1159.471	-4060.716	5607.610	1122.524	-4019.913	5673.566
2140	11.94972	NA	NA	NA	918.486	-3871.597	5335.784	934.017	-3915.324	5360.697	986.258	-3928.202	5369.780	1004.445	-3962.468	5393.908	NA	NA	NA	899.984	-3976.775	5396.066	837.443	-3964.826	5391.377	784.941	-3975.112	5398.218	782.181	-4018.578	5425.524	849.683	-4028.012	5425.882	909.524	-4013.211	5414.991	966.282	-3989.018	5407.254	1036.077	-4004.002	5450.927	1070.897	-4039.583	5491.817	1113.033	-4086.779	5533.528	1163.528	-4058.886	5568.837	1138.841	-4012.632	5638.130
2141	11.95531	NA	NA	NA	920.240	-3862.472	5305.896	936.480	-3902.642	5329.032	989.140	-3915.185	5336.457	1010.804	-3948.180	5359.253	NA	NA	NA	907.164	-3965.451	5363.445	844.598	-3953.108	5358.649	791.218	-3961.608	5363.351	783.022	-4004.797	5389.553	849.450	-4017.694	5390.664	909.000	-4002.768	5378.663	971.638	-3979.719	5379.690	1036.766	-3992.272	5410.963	1073.053	-4028.179	5450.161	1113.714	-4077.518	5491.231	1167.000	-4056.139	5528.636	1156.210	-4005.575	5601.862
2142	11.96089	NA	NA	NA	923.384	-3849.024	5273.684	938.930	-3889.865	5297.421	991.993	-3901.875	5303.419	1016.854	-3933.587	5324.776	NA	NA	NA	914.436	-3953.757	5330.043	851.602	-3941.222	5325.928	797.513	-3948.005	5328.468	784.140	-3990.413	5352.922	848.956	-4007.040	5354.897	908.568	-3992.493	5342.959	974.343	-3968.212	5344.017	1037.648	-3980.429	5370.977	1074.892	-4017.108	5408.487	1114.437	-4068.114	5448.981	1170.121	-4052.413	5487.110	1173.366	-3999.977	5563.666
2143	11.96648	NA	NA	NA	927.724	-3832.663	5240.042	941.306	-3876.919	5265.643	994.730	-3888.130	5270.406	1020.897	-3917.991	5289.545	NA	NA	NA	921.605	-3942.016	5296.240	858.602	-3929.248	5293.251	803.929	-3934.250	5293.734	785.473	-3975.761	5315.990	848.448	-3996.274	5319.101	908.138	-3982.730	5305.563	977.056	-3956.106	5307.499	1038.452	-3968.604	5331.132	1076.683	-4006.163	5366.706	1115.128	-4058.321	5406.795	1173.027	-4047.682	5444.927	1193.071	-3995.958	5523.505
2144	11.97207	NA	NA	NA	930.743	-3819.430	5207.921	943.694	-3863.770	5233.859	997.447	-3874.076	5236.948	1026.266	-3902.944	5254.127	NA	NA	NA	928.810	-3929.963	5262.276	865.718	-3917.091	5260.370	810.475	-3920.432	5259.205	787.273	-3960.529	5278.738	847.725	-3985.165	5283.347	907.623	-3972.070	5272.213	980.219	-3943.671	5271.724	1038.879	-3956.897	5292.174	1078.615	-3995.232	5324.765	1115.801	-4048.678	5364.564	1175.670	-4042.298	5401.947	1209.138	-3995.105	5483.461
2145	11.97765	NA	NA	NA	933.695	-3805.990	5175.941	946.072	-3850.306	5202.043	1000.059	-3860.240	5203.751	1031.305	-3887.638	5218.474	996.823	-3922.380	5233.319	936.031	-3917.780	5228.081	872.850	-3904.972	5227.553	817.251	-3906.579	5224.871	789.443	-3944.924	5240.978	846.907	-3973.723	5247.558	907.191	-3961.783	5237.312	972.214	-3938.483	5238.787	1039.082	-3945.251	5253.714	1080.545	-3984.338	5282.926	1116.497	-4038.847	5321.860	1177.824	-4036.405	5358.729	1225.197	-3999.082	5437.489
2146	11.98324	NA	NA	NA	936.489	-3792.302	5144.074	948.407	-3836.718	5170.545	1002.514	-3846.184	5170.156	1036.299	-3871.835	5182.667	1004.190	-3909.369	5198.757	943.282	-3905.478	5194.370	879.910	-3892.944	5194.496	824.130	-3892.921	5190.687	791.992	-3929.103	5203.436	846.022	-3961.943	5211.729	906.511	-3951.304	5202.272	971.551	-3927.414	5203.010	1039.074	-3933.720	5215.568	1082.885	-3973.068	5237.783	1117.497	-4028.852	5279.118	1179.928	-4030.025	5315.208	1238.189	-4004.344	5389.696
2147	11.98883	NA	NA	NA	939.346	-3778.420	5112.331	950.707	-3822.903	5139.008	1004.721	-3832.296	5136.477	1040.745	-3855.887	5146.415	1011.706	-3894.870	5164.163	950.602	-3892.932	5160.677	887.150	-3880.929	5161.593	831.004	-3879.508	5156.070	794.891	-3912.692	5165.684	844.963	-3949.716	5175.625	905.875	-3940.615	5167.399	970.880	-3916.584	5167.602	1038.942	-3922.324	5177.823	1084.416	-3961.965	5196.022	1118.498	-4019.082	5236.081	1181.540	-4022.957	5271.961	1250.307	-4008.685	5339.524
2148	11.99441	NA	NA	NA	942.164	-3764.318	5080.559	952.857	-3808.895	5107.690	1006.687	-3818.364	5102.912	1047.404	-3840.296	5110.236	1019.100	-3880.252	5129.428	956.889	-3880.225	5124.683	894.268	-3868.904	5128.434	838.102	-3866.349	5121.268	798.384	-3896.103	5128.393	843.918	-3936.990	5139.376	905.149	-3930.487	5130.301	969.688	-3906.063	5131.110	1038.639	-3911.002	5140.529	1084.905	-3951.143	5158.471	1119.691	-4009.200	5192.833	1183.483	-4015.531	5227.952	1257.817	-4013.898	5288.625
2149	12.00000	NA	NA	NA	944.988	-3750.059	5048.834	955.034	-3794.533	5076.598	1008.548	-3804.244	5069.612	1051.085	-3823.835	5073.546	1026.524	-3864.991	5094.346	965.374	-3867.217	5093.936	901.435	-3856.987	5095.144	845.427	-3853.294	5086.370	802.453	-3879.187	5091.243	842.949	-3923.775	5103.216	904.307	-3919.628	5095.138	969.537	-3895.247	5096.803	1038.272	-3899.983	5103.054	1086.720	-3939.235	5113.956	1120.893	-3999.247	5149.377	1185.290	-4008.150	5183.023	1262.369	-4018.556	5237.472
2150	12.00559	NA	NA	NA	947.841	-3735.604	5017.034	957.333	-3779.745	5046.010	1010.263	-3789.821	5036.271	1054.125	-3807.504	5036.765	1034.049	-3849.398	5055.116	973.257	-3855.022	5064.317	908.727	-3844.784	5061.387	852.847	-3840.474	5051.200	807.062	-3862.110	5053.911	841.957	-3910.072	5067.218	903.372	-3908.859	5059.687	969.082	-3885.346	5062.462	1037.814	-3888.996	5065.417	1087.450	-3927.777	5073.486	1122.185	-3988.910	5105.844	1187.324	-4000.975	5137.744	1264.650	-4022.220	5185.866
2151	12.01117	NA	NA	NA	950.922	-3720.895	4985.698	959.583	-3764.870	5015.747	1011.759	-3775.348	5003.334	1056.189	-3790.972	5000.227	1041.118	-3833.507	5019.945	980.848	-3841.597	5031.336	915.999	-3832.418	5027.532	860.459	-3827.456	5015.574	812.419	-3845.011	5016.908	840.975	-3895.760	5031.532	902.275	-3898.144	5024.033	968.317	-3875.033	5026.686	1037.136	-3878.157	5028.094	1087.887	-3916.233	5033.598	1123.545	-3978.397	5062.557	1189.268	-3994.002	5091.887	1265.550	-4024.640	5134.251
2152	12.01676	NA	NA	NA	953.765	-3707.326	4952.145	962.023	-3749.764	4985.505	1012.896	-3760.563	4970.022	1056.001	-3775.958	4965.203	1048.006	-3816.996	4984.515	988.422	-3827.823	4998.079	923.390	-3819.981	4993.779	868.164	-3814.618	4980.341	818.775	-3828.078	4980.203	840.150	-3880.751	4995.955	901.087	-3886.773	4988.635	967.582	-3865.338	4986.199	1036.370	-3867.419	4990.568	1088.268	-3904.534	4993.704	1125.066	-3967.668	5019.422	1191.037	-3987.147	5045.420	1265.249	-4025.538	5082.538
2153	12.02235	NA	NA	NA	957.927	-3691.082	4924.001	964.490	-3734.551	4955.561	1014.121	-3746.714	4936.600	1056.939	-3759.773	4928.469	1054.521	-3800.033	4948.495	995.670	-3812.799	4961.435	930.832	-3807.299	4959.827	876.045	-3801.618	4944.915	825.693	-3811.572	4942.909	839.292	-3865.088	4960.151	899.736	-3875.496	4953.224	966.078	-3854.927	4952.945	1035.438	-3856.757	4953.255	1088.380	-3892.881	4954.260	1126.478	-3956.439	4976.260	1192.541	-3980.079	4998.815	1264.332	-4025.794	5028.235
2154	12.02793	NA	NA	NA	961.488	-3676.848	4891.856	967.034	-3719.297	4925.691	1015.489	-3732.423	4904.284	1057.936	-3742.958	4892.080	1060.829	-3783.373	4911.982	1003.396	-3798.434	4927.930	938.431	-3794.342	4925.671	884.015	-3788.652	4909.454	832.985	-3795.047	4904.516	838.662	-3848.828	4924.211	898.170	-3863.812	4918.083	964.994	-3846.191	4914.004	1034.367	-3846.376	4915.648	1088.462	-3881.178	4914.905	1127.826	-3945.071	4933.312	1193.642	-3972.828	4951.969	1262.766	-4025.051	4977.679
2155	12.03352	NA	NA	NA	966.938	-3665.987	4864.300	969.571	-3703.789	4895.541	1017.061	-3717.627	4872.243	1058.070	-3726.954	4855.597	1067.183	-3765.701	4875.225	1011.241	-3783.778	4894.517	946.138	-3781.164	4891.533	892.176	-3775.351	4873.760	840.826	-3778.701	4866.144	838.403	-3832.013	4887.940	896.495	-3851.284	4883.430	963.803	-3836.603	4877.166	1033.184	-3836.151	4878.082	1088.365	-3869.416	4875.843	1129.118	-3933.236	4890.687	1194.290	-3965.206	4905.081	1260.725	-4022.747	4929.183
2156	12.03911	NA	NA	NA	970.538	-3651.851	4832.033	971.038	-3688.747	4863.057	1018.802	-3702.512	4837.437	1056.169	-3711.458	4819.865	1071.743	-3746.637	4841.496	1019.109	-3768.729	4860.847	954.001	-3767.846	4857.461	902.360	-3761.542	4840.610	848.536	-3762.593	4827.076	839.063	-3813.816	4847.435	894.698	-3838.338	4848.835	962.480	-3827.031	4840.591	1032.123	-3826.108	4838.235	1087.474	-3858.595	4840.131	1130.341	-3921.177	4848.290	1194.360	-3957.044	4858.221	1258.283	-4020.256	4880.668
2157	12.04469	NA	NA	NA	973.929	-3637.892	4799.895	973.265	-3673.356	4832.429	1020.622	-3686.730	4809.738	1055.818	-3695.726	4784.429	1077.069	-3728.362	4803.627	1027.105	-3753.536	4827.291	961.960	-3754.318	4823.270	909.096	-3748.553	4802.869	857.296	-3746.937	4788.791	839.983	-3795.768	4809.693	893.003	-3824.671	4814.460	961.040	-3817.340	4804.002	1030.341	-3816.413	4802.477	1087.215	-3846.922	4800.951	1131.385	-3908.896	4806.111	1193.936	-3948.458	4811.728	1255.845	-4016.091	4830.640
2158	12.05028	NA	NA	NA	978.980	-3618.946	4767.206	975.059	-3658.169	4801.207	1021.584	-3671.590	4778.066	1055.227	-3679.969	4749.314	1081.931	-3709.019	4766.207	1035.111	-3737.947	4792.773	970.043	-3740.718	4788.879	917.690	-3735.063	4767.211	865.972	-3731.865	4750.414	841.725	-3777.382	4771.833	891.288	-3810.559	4779.702	959.475	-3807.280	4767.810	1028.733	-3806.868	4764.351	1086.692	-3835.062	4761.971	1132.304	-3896.417	4764.164	1192.990	-3939.235	4765.361	1253.020	-4010.586	4779.858
2159	12.05587	NA	NA	NA	970.141	-3616.163	4714.235	976.470	-3642.843	4769.218	1022.235	-3656.830	4746.292	1054.619	-3664.309	4715.032	1084.811	-3690.195	4728.799	1043.229	-3722.535	4758.052	978.263	-3726.837	4754.532	926.396	-3721.397	4731.321	875.564	-3716.718	4712.245	844.124	-3758.390	4733.182	889.760	-3795.758	4744.761	957.638	-3796.960	4734.799	1026.958	-3797.589	4726.339	1086.030	-3823.624	4722.792	1132.903	-3883.754	4722.556	1191.732	-3929.363	4719.597	1250.074	-4003.939	4728.937
2160	12.06145	NA	NA	NA	980.216	-3594.209	4687.833	977.286	-3629.292	4747.562	1022.853	-3642.421	4714.402	1053.892	-3648.618	4680.450	1085.467	-3672.121	4691.375	1051.374	-3706.963	4722.368	986.610	-3712.683	4719.984	935.499	-3707.933	4696.692	885.222	-3701.801	4674.302	847.644	-3739.345	4694.763	888.063	-3780.822	4711.153	955.921	-3786.461	4699.296	1024.984	-3788.200	4688.081	1085.034	-3812.016	4683.058	1133.173	-3870.955	4681.219	1190.197	-3918.843	4674.079	1247.060	-3995.745	4677.444
2161	12.06704	NA	NA	NA	984.061	-3578.442	4655.158	979.283	-3612.956	4707.894	1021.643	-3628.453	4680.257	1053.258	-3632.897	4646.437	1087.055	-3655.310	4652.157	1060.038	-3691.302	4686.378	995.024	-3698.474	4685.242	944.307	-3694.070	4660.737	895.059	-3686.944	4636.890	851.309	-3720.106	4660.935	886.971	-3764.994	4675.541	954.174	-3775.559	4663.832	1022.938	-3779.063	4650.340	1083.600	-3800.801	4643.286	1133.154	-3858.463	4639.604	1188.445	-3907.666	4629.074	1243.998	-3986.552	4626.954
2162	12.07263	NA	NA	NA	987.655	-3562.754	4622.052	978.685	-3597.315	4669.978	1022.906	-3613.754	4649.127	1052.409	-3617.584	4612.563	1088.027	-3638.591	4613.011	1067.672	-3675.802	4648.640	1003.752	-3683.977	4650.324	955.134	-3678.930	4625.946	904.402	-3672.363	4599.083	856.513	-3701.155	4621.812	886.152	-3748.496	4639.199	953.368	-3763.957	4630.054	1020.550	-3769.709	4612.593	1081.802	-3789.645	4603.321	1132.614	-3845.967	4597.880	1186.799	-3896.112	4584.540	1240.897	-3975.974	4576.565
2163	12.07821	NA	NA	NA	990.894	-3546.725	4588.793	980.282	-3582.018	4633.823	1021.132	-3600.081	4614.471	1051.767	-3603.121	4577.467	1088.142	-3622.240	4573.912	1075.738	-3660.120	4610.427	1012.482	-3669.753	4615.247	961.922	-3665.783	4589.039	914.399	-3657.500	4561.831	863.144	-3683.597	4580.954	885.641	-3731.701	4602.593	950.642	-3752.328	4593.110	1018.021	-3760.251	4574.980	1079.342	-3778.917	4563.537	1131.809	-3833.480	4556.083	1184.965	-3883.973	4540.311	1237.667	-3964.624	4527.184
2164	12.08380	NA	NA	NA	994.470	-3530.510	4555.573	980.639	-3566.581	4597.891	1021.938	-3585.245	4581.991	1050.832	-3587.963	4543.256	1088.095	-3605.668	4535.092	1084.113	-3644.436	4572.758	1021.579	-3655.389	4579.864	970.969	-3651.447	4552.876	923.883	-3641.879	4523.036	869.552	-3665.485	4541.333	885.625	-3714.485	4565.830	948.878	-3739.778	4557.539	1015.380	-3750.291	4537.258	1076.572	-3768.530	4523.910	1130.693	-3820.941	4513.863	1183.171	-3871.716	4496.447	1234.772	-3952.129	4476.917
2165	12.08939	NA	NA	NA	997.723	-3514.056	4521.852	980.677	-3551.156	4562.823	1021.546	-3570.951	4548.130	1050.193	-3572.573	4508.993	1088.815	-3589.989	4492.778	1091.962	-3629.957	4532.855	1030.290	-3642.355	4545.276	981.627	-3639.128	4518.854	933.867	-3626.688	4486.341	876.750	-3648.050	4501.875	886.348	-3697.097	4524.944	947.280	-3726.539	4521.782	1013.896	-3739.449	4502.054	1073.570	-3758.238	4484.613	1129.359	-3808.672	4472.143	1181.116	-3859.370	4452.975	1232.313	-3939.779	4429.681
2166	12.09497	NA	NA	NA	1000.987	-3497.247	4488.258	980.479	-3535.147	4526.634	1022.842	-3558.627	4518.868	1049.552	-3557.505	4474.348	1088.633	-3572.823	4454.931	1100.813	-3612.662	4493.664	1039.675	-3628.001	4508.120	987.607	-3626.485	4486.711	943.648	-3611.572	4449.626	883.848	-3630.508	4461.999	887.065	-3679.394	4486.710	945.736	-3712.735	4485.751	1010.064	-3728.835	4462.067	1070.216	-3748.058	4445.380	1127.360	-3796.463	4430.458	1178.949	-3846.812	4409.676	1229.753	-3926.710	4384.006
2167	12.10056	NA	NA	NA	1004.273	-3480.299	4454.707	980.307	-3519.260	4490.239	1019.966	-3541.699	4478.082	1049.334	-3541.995	4439.713	1088.561	-3555.359	4417.466	1108.731	-3596.288	4451.617	1049.018	-3614.726	4470.941	999.153	-3610.574	4447.634	950.649	-3600.935	4419.599	891.278	-3613.250	4422.600	888.288	-3661.247	4447.925	944.322	-3698.443	4449.464	1007.312	-3717.338	4424.421	1066.812	-3737.875	4406.613	1125.076	-3784.278	4389.385	1176.452	-3834.139	4366.726	1227.022	-3913.921	4339.714
2168	12.10615	NA	NA	NA	1007.365	-3463.362	4420.436	979.971	-3503.295	4454.911	1019.596	-3527.785	4442.017	1049.121	-3526.535	4404.769	1088.919	-3537.802	4380.439	1113.884	-3580.233	4409.108	1058.818	-3602.315	4432.232	1008.200	-3596.205	4411.831	961.259	-3586.093	4378.039	898.967	-3595.535	4384.016	890.045	-3642.864	4408.902	943.361	-3683.594	4411.003	1004.686	-3705.551	4386.959	1063.397	-3727.234	4367.710	1122.279	-3772.433	4348.512	1173.658	-3821.257	4323.984	1223.961	-3900.946	4297.076
2169	12.11173	NA	NA	NA	1009.368	-3447.489	4390.119	980.329	-3486.789	4418.485	1020.252	-3512.869	4406.975	1049.237	-3510.425	4369.819	1089.432	-3520.105	4344.188	1118.622	-3561.939	4367.447	1068.792	-3589.802	4393.520	1017.549	-3581.857	4375.766	970.934	-3571.218	4342.018	906.800	-3578.350	4345.004	892.288	-3624.152	4369.722	942.278	-3668.186	4373.953	1002.291	-3693.193	4349.490	1060.077	-3716.431	4329.073	1118.956	-3761.023	4307.866	1170.719	-3808.166	4281.725	1220.629	-3888.086	4254.852
2170	12.11732	NA	NA	NA	1010.158	-3432.976	4363.528	980.964	-3469.705	4380.240	1018.600	-3497.573	4372.017	1049.425	-3494.383	4334.626	1090.307	-3502.287	4308.104	1123.554	-3544.328	4325.992	1078.919	-3577.097	4353.885	1025.748	-3568.587	4338.247	979.654	-3556.460	4305.179	914.772	-3560.300	4305.320	895.172	-3605.022	4330.439	941.300	-3652.421	4336.147	1000.288	-3680.319	4310.471	1056.604	-3705.405	4290.479	1115.652	-3749.004	4267.889	1167.106	-3795.943	4239.909	1217.092	-3875.186	4213.074
2171	12.12291	NA	NA	NA	1013.250	-3415.938	4328.332	981.912	-3452.515	4343.213	1017.633	-3481.894	4334.637	1049.926	-3477.991	4299.664	1091.258	-3484.479	4272.478	1127.817	-3526.100	4285.061	1089.236	-3563.968	4313.497	1035.367	-3555.467	4301.064	988.887	-3541.265	4269.474	923.388	-3543.976	4268.380	898.467	-3585.602	4290.966	940.414	-3636.051	4298.094	998.173	-3666.804	4273.078	1053.200	-3693.883	4252.355	1112.042	-3737.176	4227.893	1163.198	-3783.220	4198.440	1213.498	-3862.187	4171.601
2172	12.12849	NA	NA	NA	1018.591	-3396.117	4284.875	983.062	-3435.416	4305.922	1017.568	-3466.307	4297.986	1050.437	-3461.768	4264.671	1092.474	-3466.869	4237.314	1131.780	-3507.410	4244.478	1099.657	-3549.942	4272.555	1044.864	-3542.871	4263.483	998.411	-3526.548	4235.166	932.251	-3527.756	4231.817	902.276	-3566.020	4251.573	939.608	-3619.256	4259.754	996.325	-3652.717	4235.745	1050.245	-3682.204	4212.751	1107.910	-3725.375	4188.131	1159.038	-3770.942	4157.658	1209.951	-3849.311	4130.344
2173	12.13408	NA	NA	NA	1022.338	-3377.813	4246.533	984.220	-3417.947	4268.631	1015.690	-3449.517	4260.984	1051.225	-3445.670	4229.922	1093.879	-3449.376	4202.326	1135.670	-3487.764	4203.460	1110.036	-3535.228	4231.161	1054.431	-3530.803	4225.417	1007.361	-3511.648	4199.759	941.620	-3510.872	4191.352	906.510	-3546.403	4211.949	939.014	-3602.098	4221.292	994.617	-3638.142	4198.173	1047.103	-3669.772	4174.875	1103.844	-3713.259	4148.799	1154.402	-3758.583	4117.311	1206.597	-3836.520	4089.107
2174	12.13966	NA	NA	NA	1024.813	-3361.996	4213.262	985.641	-3400.103	4230.976	1014.969	-3433.465	4224.400	1052.338	-3429.374	4195.432	1095.323	-3431.976	4167.765	1139.515	-3468.338	4163.862	1120.212	-3519.330	4189.323	1063.996	-3517.523	4184.839	1017.768	-3496.785	4164.204	950.571	-3493.468	4153.599	911.354	-3526.621	4172.540	938.462	-3584.409	4182.104	993.051	-3623.032	4160.412	1044.160	-3656.843	4137.148	1099.719	-3701.055	4109.821	1149.548	-3746.407	4077.679	1202.815	-3823.676	4047.944
2175	12.14525	NA	NA	NA	1027.986	-3344.707	4176.771	986.876	-3382.437	4194.969	1014.386	-3417.217	4187.688	1053.421	-3413.489	4161.068	1096.790	-3414.969	4133.470	1143.215	-3448.704	4124.896	1130.148	-3502.281	4147.358	1074.179	-3504.502	4146.146	1027.446	-3481.574	4127.363	959.641	-3476.225	4116.195	916.528	-3506.847	4133.158	938.265	-3566.465	4142.586	991.547	-3607.500	4122.575	1041.554	-3643.037	4099.781	1095.796	-3689.098	4070.353	1144.477	-3734.375	4037.799	1198.706	-3811.092	4007.126
2176	12.15084	1032.062	-3327.136	4138.899	1019.581	-3340.651	4146.213	988.737	-3364.313	4157.590	1014.931	-3400.760	4151.345	1054.489	-3397.896	4126.749	1098.318	-3398.435	4099.264	1146.642	-3428.920	4086.516	1139.882	-3484.466	4105.551	1084.650	-3490.802	4107.281	1035.906	-3468.125	4089.879	969.237	-3459.933	4080.976	922.547	-3486.759	4094.201	938.315	-3548.117	4102.781	990.240	-3591.515	4084.849	1039.047	-3629.003	4062.247	1091.517	-3676.518	4032.193	1139.193	-3722.281	3999.190	1194.384	-3798.120	3966.105
2177	12.15642	1035.639	-3310.917	4102.113	1023.554	-3324.067	4110.365	990.930	-3345.817	4119.999	1015.251	-3383.245	4115.853	1055.801	-3382.142	4092.987	1099.735	-3382.430	4065.223	1149.915	-3409.131	4048.724	1149.311	-3465.761	4063.824	1095.385	-3476.416	4068.191	1045.579	-3454.356	4053.758	978.902	-3443.599	4045.526	928.961	-3466.592	4055.614	938.729	-3529.201	4062.543	988.887	-3575.029	4046.457	1036.432	-3614.701	4024.926	1087.360	-3663.667	3994.319	1133.601	-3710.240	3960.734	1189.242	-3785.655	3925.836
2178	12.16201	1039.756	-3295.165	4065.326	1027.827	-3307.301	4074.069	993.551	-3327.289	4082.561	1015.241	-3366.421	4079.620	1057.118	-3366.715	4059.083	1101.430	-3366.615	4031.520	1152.683	-3389.427	4011.463	1158.457	-3446.250	4022.307	1106.434	-3461.465	4029.083	1055.239	-3440.497	4017.543	988.487	-3427.675	4009.900	936.131	-3446.241	4017.411	939.753	-3509.802	4022.420	987.702	-3558.178	4007.755	1034.213	-3599.639	3987.661	1082.988	-3650.470	3956.744	1128.275	-3698.556	3922.080	1183.370	-3773.086	3885.477
2179	12.16760	1049.264	-3276.087	4026.788	1032.895	-3291.597	4037.622	996.653	-3308.583	4045.265	1015.956	-3349.044	4043.803	1058.155	-3351.758	4025.732	1102.746	-3351.346	3997.699	1155.067	-3370.073	3974.742	1167.156	-3426.377	3981.035	1117.363	-3445.986	3989.822	1065.133	-3426.764	3981.497	997.902	-3413.722	3982.021	943.866	-3426.221	3979.288	941.334	-3489.751	3982.303	986.642	-3540.819	3968.825	1031.823	-3584.290	3950.239	1078.627	-3636.875	3919.280	1122.480	-3686.315	3884.550	1176.675	-3760.862	3845.367
2180	12.17318	1056.237	-3259.978	3991.164	1038.637	-3275.945	4001.095	1001.997	-3290.572	4009.568	1016.562	-3331.583	4007.901	1059.574	-3336.470	3991.246	1104.153	-3336.414	3963.811	1156.984	-3351.020	3938.399	1175.400	-3405.567	3940.185	1128.411	-3429.854	3950.760	1075.037	-3412.899	3945.194	1007.832	-3398.674	3946.803	951.431	-3405.595	3942.547	943.633	-3469.335	3942.462	985.767	-3522.982	3929.763	1029.440	-3568.488	3912.403	1074.403	-3622.969	3882.057	1116.563	-3673.591	3847.532	1168.800	-3748.466	3805.335
2181	12.17877	1062.359	-3244.196	3953.839	1040.995	-3260.986	3962.581	1006.175	-3271.984	3971.969	1017.620	-3313.687	3973.083	1061.432	-3321.094	3957.242	1105.490	-3321.427	3930.035	1158.269	-3332.316	3902.343	1182.934	-3384.245	3899.715	1139.265	-3413.123	3911.613	1085.224	-3399.034	3909.039	1017.749	-3384.056	3911.655	960.634	-3386.188	3904.783	946.710	-3448.626	3903.031	985.127	-3504.606	3890.762	1027.116	-3552.124	3874.601	1070.276	-3608.721	3845.357	1110.534	-3660.961	3810.776	1159.851	-3736.462	3765.818
2182	12.18436	1068.922	-3228.962	3916.543	1047.248	-3245.501	3925.202	1010.924	-3253.425	3934.270	1019.395	-3295.168	3937.167	1062.747	-3305.672	3923.412	1106.938	-3306.511	3896.325	1159.316	-3313.733	3866.509	1189.784	-3362.460	3859.633	1150.178	-3395.824	3872.509	1095.583	-3385.025	3872.760	1027.816	-3369.200	3872.999	971.341	-3367.251	3868.356	950.428	-3427.447	3863.858	984.792	-3485.884	3851.339	1024.858	-3535.095	3836.767	1066.023	-3593.689	3808.817	1104.180	-3647.736	3774.622	1149.729	-3724.350	3726.821
2183	12.18994	1076.128	-3213.843	3879.224	1057.551	-3228.732	3890.337	1016.458	-3235.247	3896.283	1021.015	-3276.426	3901.611	1064.145	-3289.777	3889.376	1108.071	-3291.979	3863.315	1160.117	-3295.536	3831.120	1195.663	-3340.389	3819.745	1160.956	-3377.761	3833.717	1106.085	-3370.857	3836.200	1038.139	-3355.293	3837.068	981.502	-3348.991	3831.646	954.743	-3406.188	3825.254	984.946	-3466.580	3812.290	1022.925	-3517.630	3798.641	1061.872	-3578.478	3772.264	1097.686	-3634.621	3738.923	1138.664	-3712.410	3688.697
2184	12.19553	1083.686	-3199.015	3841.554	1064.507	-3213.303	3853.045	1022.737	-3217.039	3858.448	1022.897	-3257.547	3866.122	1064.814	-3274.051	3857.095	1109.562	-3276.924	3829.692	1160.506	-3277.712	3795.590	1200.862	-3318.117	3780.531	1171.528	-3359.328	3794.974	1116.956	-3356.567	3799.690	1048.898	-3340.553	3797.052	992.149	-3331.177	3794.730	959.851	-3384.635	3787.216	985.452	-3446.828	3773.361	1020.951	-3499.434	3760.253	1057.407	-3562.447	3735.640	1090.753	-3620.839	3703.680	1126.530	-3699.911	3651.377
2185	12.20112	1091.547	-3184.450	3803.605	1068.173	-3199.624	3813.042	1029.693	-3199.020	3820.665	1025.084	-3238.109	3830.677	1066.124	-3257.955	3823.762	1110.430	-3262.536	3794.842	1161.098	-3260.107	3760.668	1205.061	-3295.719	3742.009	1182.068	-3340.258	3756.562	1127.884	-3342.077	3762.963	1059.524	-3326.942	3760.123	1003.307	-3313.641	3757.465	965.646	-3363.182	3749.792	986.466	-3426.652	3734.427	1019.113	-3480.777	3721.590	1052.847	-3546.019	3699.150	1083.684	-3606.807	3668.688	1113.846	-3687.771	3615.795
